Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
263.13	2500.0	63.612	0.015720	5.5504	6.2949	25.379	40.086	79.790	2535.5	-0.00074275	8.3238e-05	0.12936	liquid
263.20	2500.0	63.598	0.015724	5.5556	6.3002	25.399	40.085	79.802	2534.3	-0.00073785	8.3181e-05	0.12930	liquid
263.27	2500.0	63.584	0.015727	5.5607	6.3056	25.420	40.084	79.813	2533.2	-0.00073294	8.3124e-05	0.12923	liquid
263.33	2500.0	63.569	0.015731	5.5659	6.3109	25.440	40.083	79.825	2532.0	-0.00072803	8.3068e-05	0.12917	liquid
263.40	2500.0	63.555	0.015734	5.5710	6.3162	25.460	40.082	79.837	2530.8	-0.00072310	8.3011e-05	0.12910	liquid
263.47	2500.0	63.540	0.015738	5.5762	6.3215	25.480	40.082	79.848	2529.6	-0.00071817	8.2955e-05	0.12904	liquid
263.53	2500.0	63.526	0.015742	5.5813	6.3269	25.500	40.081	79.860	2528.5	-0.00071323	8.2899e-05	0.12897	liquid
263.60	2500.0	63.512	0.015745	5.5865	6.3322	25.521	40.080	79.872	2527.3	-0.00070829	8.2842e-05	0.12891	liquid
263.67	2500.0	63.497	0.015749	5.5916	6.3375	25.541	40.079	79.884	2526.1	-0.00070334	8.2786e-05	0.12884	liquid
263.73	2500.0	63.483	0.015752	5.5968	6.3428	25.561	40.078	79.895	2524.9	-0.00069838	8.2730e-05	0.12878	liquid
263.80	2500.0	63.469	0.015756	5.6020	6.3482	25.581	40.078	79.907	2523.8	-0.00069341	8.2674e-05	0.12872	liquid
263.87	2500.0	63.454	0.015759	5.6071	6.3535	25.601	40.077	79.919	2522.6	-0.00068844	8.2617e-05	0.12865	liquid
263.93	2500.0	63.440	0.015763	5.6123	6.3588	25.622	40.076	79.931	2521.4	-0.00068345	8.2561e-05	0.12859	liquid
264.00	2500.0	63.425	0.015767	5.6174	6.3641	25.642	40.075	79.943	2520.2	-0.00067846	8.2505e-05	0.12852	liquid
264.07	2500.0	63.411	0.015770	5.6226	6.3695	25.662	40.075	79.955	2519.1	-0.00067347	8.2449e-05	0.12846	liquid
264.13	2500.0	63.397	0.015774	5.6278	6.3748	25.682	40.074	79.967	2517.9	-0.00066846	8.2393e-05	0.12839	liquid
264.20	2500.0	63.382	0.015777	5.6329	6.3801	25.702	40.073	79.978	2516.7	-0.00066345	8.2337e-05	0.12833	liquid
264.27	2500.0	63.368	0.015781	5.6381	6.3855	25.723	40.072	79.990	2515.5	-0.00065843	8.2281e-05	0.12826	liquid
264.33	2500.0	63.353	0.015784	5.6432	6.3908	25.743	40.072	80.002	2514.4	-0.00065341	8.2226e-05	0.12820	liquid
264.40	2500.0	63.339	0.015788	5.6484	6.3961	25.763	40.071	80.014	2513.2	-0.00064837	8.2170e-05	0.12813	liquid
264.47	2500.0	63.325	0.015792	5.6536	6.4015	25.783	40.070	80.026	2512.0	-0.00064333	8.2114e-05	0.12807	liquid
264.53	2500.0	63.310	0.015795	5.6587	6.4068	25.803	40.069	80.038	2510.8	-0.00063828	8.2058e-05	0.12800	liquid
264.60	2500.0	63.296	0.015799	5.6639	6.4121	25.823	40.069	80.050	2509.7	-0.00063322	8.2003e-05	0.12794	liquid
264.67	2500.0	63.281	0.015802	5.6691	6.4175	25.844	40.068	80.062	2508.5	-0.00062816	8.1947e-05	0.12788	liquid
264.73	2500.0	63.267	0.015806	5.6742	6.4228	25.864	40.067	80.074	2507.3	-0.00062309	8.1891e-05	0.12781	liquid
264.80	2500.0	63.252	0.015810	5.6794	6.4282	25.884	40.066	80.086	2506.1	-0.00061801	8.1836e-05	0.12775	liquid
264.87	2500.0	63.238	0.015813	5.6846	6.4335	25.904	40.066	80.098	2505.0	-0.00061292	8.1780e-05	0.12768	liquid
264.93	2500.0	63.223	0.015817	5.6897	6.4388	25.924	40.065	80.110	2503.8	-0.00060783	8.1725e-05	0.12762	liquid
265.00	2500.0	63.209	0.015821	5.6949	6.4442	25.944	40.064	80.122	2502.6	-0.00060273	8.1669e-05	0.12755	liquid
265.07	2500.0	63.194	0.015824	5.7001	6.4495	25.965	40.063	80.135	2501.4	-0.00059762	8.1614e-05	0.12749	liquid
265.13	2500.0	63.180	0.015828	5.7052	6.4549	25.985	40.063	80.147	2500.3	-0.00059250	8.1559e-05	0.12742	liquid
265.20	2500.0	63.165	0.015831	5.7104	6.4602	26.005	40.062	80.159	2499.1	-0.00058737	8.1503e-05	0.12736	liquid
265.27	2500.0	63.151	0.015835	5.7156	6.4655	26.025	40.061	80.171	2497.9	-0.00058224	8.1448e-05	0.12730	liquid
265.33	2500.0	63.136	0.015839	5.7208	6.4709	26.045	40.060	80.183	2496.7	-0.00057710	8.1393e-05	0.12723	liquid
265.40	2500.0	63.122	0.015842	5.7259	6.4762	26.065	40.060	80.195	2495.6	-0.00057195	8.1338e-05	0.12717	liquid
265.47	2500.0	63.107	0.015846	5.7311	6.4816	26.085	40.059	80.208	2494.4	-0.00056680	8.1283e-05	0.12710	liquid
265.53	2500.0	63.093	0.015850	5.7363	6.4869	26.106	40.058	80.220	2493.2	-0.00056163	8.1228e-05	0.12704	liquid
265.60	2500.0	63.078	0.015853	5.7415	6.4923	26.126	40.057	80.232	2492.0	-0.00055646	8.1173e-05	0.12697	liquid
265.67	2500.0	63.064	0.015857	5.7466	6.4976	26.146	40.057	80.244	2490.9	-0.00055128	8.1118e-05	0.12691	liquid
265.73	2500.0	63.049	0.015861	5.7518	6.5030	26.166	40.056	80.257	2489.7	-0.00054610	8.1063e-05	0.12684	liquid
265.80	2500.0	63.035	0.015864	5.7570	6.5083	26.186	40.055	80.269	2488.5	-0.00054090	8.1008e-05	0.12678	liquid
265.87	2500.0	63.020	0.015868	5.7622	6.5137	26.206	40.054	80.281	2487.3	-0.00053570	8.0953e-05	0.12672	liquid
265.93	2500.0	63.006	0.015872	5.7673	6.5190	26.226	40.054	80.294	2486.2	-0.00053049	8.0898e-05	0.12665	liquid
266.00	2500.0	62.991	0.015875	5.7725	6.5244	26.247	40.053	80.306	2485.0	-0.00052527	8.0843e-05	0.12659	liquid
266.07	2500.0	62.977	0.015879	5.7777	6.5297	26.267	40.052	80.318	2483.8	-0.00052005	8.0789e-05	0.12652	liquid
266.13	2500.0	62.962	0.015883	5.7829	6.5351	26.287	40.052	80.331	2482.6	-0.00051481	8.0734e-05	0.12646	liquid
266.20	2500.0	62.947	0.015886	5.7881	6.5405	26.307	40.051	80.343	2481.5	-0.00050957	8.0679e-05	0.12639	liquid
266.27	2500.0	62.933	0.015890	5.7933	6.5458	26.327	40.050	80.356	2480.3	-0.00050432	8.0625e-05	0.12633	liquid
266.33	2500.0	62.918	0.015894	5.7984	6.5512	26.347	40.049	80.368	2479.1	-0.00049907	8.0570e-05	0.12627	liquid
266.40	2500.0	62.904	0.015897	5.8036	6.5565	26.367	40.049	80.381	2477.9	-0.00049380	8.0516e-05	0.12620	liquid
266.47	2500.0	62.889	0.015901	5.8088	6.5619	26.387	40.048	80.393	2476.8	-0.00048853	8.0461e-05	0.12614	liquid
266.53	2500.0	62.874	0.015905	5.8140	6.5672	26.407	40.047	80.406	2475.6	-0.00048325	8.0407e-05	0.12607	liquid
266.60	2500.0	62.860	0.015908	5.8192	6.5726	26.428	40.047	80.418	2474.4	-0.00047796	8.0352e-05	0.12601	liquid
266.67	2500.0	62.845	0.015912	5.8244	6.5780	26.448	40.046	80.431	2473.2	-0.00047266	8.0298e-05	0.12595	liquid
266.73	2500.0	62.831	0.015916	5.8295	6.5833	26.468	40.045	80.443	2472.1	-0.00046736	8.0244e-05	0.12588	liquid
266.80	2500.0	62.816	0.015920	5.8347	6.5887	26.488	40.044	80.456	2470.9	-0.00046204	8.0189e-05	0.12582	liquid
266.87	2500.0	62.801	0.015923	5.8399	6.5941	26.508	40.044	80.468	2469.7	-0.00045672	8.0135e-05	0.12575	liquid
266.93	2500.0	62.787	0.015927	5.8451	6.5994	26.528	40.043	80.481	2468.5	-0.00045139	8.0081e-05	0.12569	liquid
267.00	2500.0	62.772	0.015931	5.8503	6.6048	26.548	40.042	80.494	2467.4	-0.00044605	8.0027e-05	0.12562	liquid
267.07	2500.0	62.757	0.015934	5.8555	6.6102	26.568	40.042	80.506	2466.2	-0.00044071	7.9973e-05	0.12556	liquid
267.13	2500.0	62.743	0.015938	5.8607	6.6155	26.588	40.041	80.519	2465.0	-0.00043536	7.9919e-05	0.12550	liquid
267.20	2500.0	62.728	0.015942	5.8659	6.6209	26.609	40.040	80.532	2463.8	-0.00043000	7.9865e-05	0.12543	liquid
267.27	2500.0	62.714	0.015946	5.8711	6.6263	26.629	40.040	80.544	2462.7	-0.00042463	7.9811e-05	0.12537	liquid
267.33	2500.0	62.699	0.015949	5.8763	6.6316	26.649	40.039	80.557	2461.5	-0.00041925	7.9757e-05	0.12530	liquid
267.40	2500.0	62.684	0.015953	5.8815	6.6370	26.669	40.038	80.570	2460.3	-0.00041386	7.9703e-05	0.12524	liquid
267.47	2500.0	62.670	0.015957	5.8867	6.6424	26.689	40.038	80.582	2459.1	-0.00040847	7.9649e-05	0.12518	liquid
267.53	2500.0	62.655	0.015960	5.8918	6.6477	26.709	40.037	80.595	2458.0	-0.00040307	7.9595e-05	0.12511	liquid
267.60	2500.0	62.640	0.015964	5.8970	6.6531	26.729	40.036	80.608	2456.8	-0.00039766	7.9541e-05	0.12505	liquid
267.67	2500.0	62.625	0.015968	5.9022	6.6585	26.749	40.036	80.621	2455.6	-0.00039224	7.9487e-05	0.12498	liquid
267.73	2500.0	62.611	0.015972	5.9074	6.6639	26.769	40.035	80.634	2454.5	-0.00038681	7.9434e-05	0.12492	liquid
267.80	2500.0	62.596	0.015975	5.9126	6.6692	26.789	40.034	80.647	2453.3	-0.00038138	7.9380e-05	0.12486	liquid
267.87	2500.0	62.581	0.015979	5.9178	6.6746	26.809	40.033	80.659	2452.1	-0.00037593	7.9326e-05	0.12479	liquid
267.93	2500.0	62.567	0.015983	5.9230	6.6800	26.829	40.033	80.672	2450.9	-0.00037048	7.9273e-05	0.12473	liquid
268.00	2500.0	62.552	0.015987	5.9282	6.6854	26.849	40.032	80.685	2449.8	-0.00036502	7.9219e-05	0.12466	liquid
268.07	2500.0	62.537	0.015990	5.9334	6.6908	26.870	40.031	80.698	2448.6	-0.00035955	7.9166e-05	0.12460	liquid
268.13	2500.0	62.523	0.015994	5.9386	6.6961	26.890	40.031	80.711	2447.4	-0.00035408	7.9112e-05	0.12454	liquid
268.20	2500.0	62.508	0.015998	5.9438	6.7015	26.910	40.030	80.724	2446.2	-0.00034859	7.9059e-05	0.12447	liquid
268.27	2500.0	62.493	0.016002	5.9490	6.7069	26.930	40.029	80.737	2445.1	-0.00034310	7.9006e-05	0.12441	liquid
268.33	2500.0	62.478	0.016006	5.9542	6.7123	26.950	40.029	80.750	2443.9	-0.00033760	7.8952e-05	0.12435	liquid
268.40	2500.0	62.464	0.016009	5.9595	6.7177	26.970	40.028	80.763	2442.7	-0.00033209	7.8899e-05	0.12428	liquid
268.47	2500.0	62.449	0.016013	5.9647	6.7231	26.990	40.027	80.776	2441.5	-0.00032657	7.8846e-05	0.12422	liquid
268.53	2500.0	62.434	0.016017	5.9699	6.7284	27.010	40.027	80.789	2440.4	-0.00032104	7.8792e-05	0.12415	liquid
268.60	2500.0	62.419	0.016021	5.9751	6.7338	27.030	40.026	80.802	2439.2	-0.00031551	7.8739e-05	0.12409	liquid
268.67	2500.0	62.404	0.016024	5.9803	6.7392	27.050	40.026	80.815	2438.0	-0.00030996	7.8686e-05	0.12403	liquid
268.73	2500.0	62.390	0.016028	5.9855	6.7446	27.070	40.025	80.828	2436.8	-0.00030441	7.8633e-05	0.12396	liquid
268.80	2500.0	62.375	0.016032	5.9907	6.7500	27.090	40.024	80.841	2435.7	-0.00029885	7.8580e-05	0.12390	liquid
268.87	2500.0	62.360	0.016036	5.9959	6.7554	27.110	40.024	80.855	2434.5	-0.00029328	7.8527e-05	0.12383	liquid
268.93	2500.0	62.345	0.016040	6.0011	6.7608	27.130	40.023	80.868	2433.3	-0.00028770	7.8474e-05	0.12377	liquid
269.00	2500.0	62.331	0.016043	6.0063	6.7662	27.150	40.022	80.881	2432.1	-0.00028212	7.8421e-05	0.12371	liquid
269.07	2500.0	62.316	0.016047	6.0115	6.7716	27.170	40.022	80.894	2431.0	-0.00027652	7.8368e-05	0.12364	liquid
269.13	2500.0	62.301	0.016051	6.0168	6.7769	27.190	40.021	80.907	2429.8	-0.00027092	7.8315e-05	0.12358	liquid
269.20	2500.0	62.286	0.016055	6.0220	6.7823	27.210	40.020	80.921	2428.6	-0.00026531	7.8262e-05	0.12352	liquid
269.27	2500.0	62.271	0.016059	6.0272	6.7877	27.231	40.020	80.934	2427.4	-0.00025969	7.8209e-05	0.12345	liquid
269.33	2500.0	62.256	0.016063	6.0324	6.7931	27.251	40.019	80.947	2426.3	-0.00025406	7.8157e-05	0.12339	liquid
269.40	2500.0	62.242	0.016066	6.0376	6.7985	27.271	40.018	80.960	2425.1	-0.00024842	7.8104e-05	0.12333	liquid
269.47	2500.0	62.227	0.016070	6.0428	6.8039	27.291	40.018	80.974	2423.9	-0.00024277	7.8051e-05	0.12326	liquid
269.53	2500.0	62.212	0.016074	6.0480	6.8093	27.311	40.017	80.987	2422.7	-0.00023712	7.7999e-05	0.12320	liquid
269.60	2500.0	62.197	0.016078	6.0533	6.8147	27.331	40.017	81.000	2421.6	-0.00023146	7.7946e-05	0.12313	liquid
269.67	2500.0	62.182	0.016082	6.0585	6.8201	27.351	40.016	81.014	2420.4	-0.00022578	7.7893e-05	0.12307	liquid
269.73	2500.0	62.167	0.016086	6.0637	6.8255	27.371	40.015	81.027	2419.2	-0.00022010	7.7841e-05	0.12301	liquid
269.80	2500.0	62.152	0.016089	6.0689	6.8309	27.391	40.015	81.041	2418.0	-0.00021441	7.7788e-05	0.12294	liquid
269.87	2500.0	62.138	0.016093	6.0741	6.8363	27.411	40.014	81.054	2416.9	-0.00020871	7.7736e-05	0.12288	liquid
269.93	2500.0	62.123	0.016097	6.0794	6.8417	27.431	40.013	81.067	2415.7	-0.00020301	7.7683e-05	0.12282	liquid
270.00	2500.0	62.108	0.016101	6.0846	6.8471	27.451	40.013	81.081	2414.5	-0.00019729	7.7631e-05	0.12275	liquid
270.07	2500.0	62.093	0.016105	6.0898	6.8525	27.471	40.012	81.094	2413.3	-0.00019157	7.7579e-05	0.12269	liquid
270.13	2500.0	62.078	0.016109	6.0950	6.8580	27.491	40.012	81.108	2412.2	-0.00018583	7.7526e-05	0.12263	liquid
270.20	2500.0	62.063	0.016113	6.1003	6.8634	27.511	40.011	81.121	2411.0	-0.00018009	7.7474e-05	0.12256	liquid
270.27	2500.0	62.048	0.016116	6.1055	6.8688	27.531	40.010	81.135	2409.8	-0.00017434	7.7422e-05	0.12250	liquid
270.33	2500.0	62.033	0.016120	6.1107	6.8742	27.551	40.010	81.149	2408.7	-0.00016858	7.7370e-05	0.12244	liquid
270.40	2500.0	62.018	0.016124	6.1159	6.8796	27.571	40.009	81.162	2407.5	-0.00016281	7.7317e-05	0.12237	liquid
270.47	2500.0	62.003	0.016128	6.1212	6.8850	27.591	40.008	81.176	2406.3	-0.00015703	7.7265e-05	0.12231	liquid
270.53	2500.0	61.989	0.016132	6.1264	6.8904	27.611	40.008	81.189	2405.1	-0.00015124	7.7213e-05	0.12225	liquid
270.60	2500.0	61.974	0.016136	6.1316	6.8958	27.631	40.007	81.203	2404.0	-0.00014545	7.7161e-05	0.12218	liquid
270.67	2500.0	61.959	0.016140	6.1368	6.9012	27.651	40.007	81.217	2402.8	-0.00013964	7.7109e-05	0.12212	liquid
270.73	2500.0	61.944	0.016144	6.1421	6.9067	27.671	40.006	81.230	2401.6	-0.00013383	7.7057e-05	0.12205	liquid
270.80	2500.0	61.929	0.016148	6.1473	6.9121	27.691	40.005	81.244	2400.4	-0.00012800	7.7005e-05	0.12199	liquid
270.87	2500.0	61.914	0.016151	6.1525	6.9175	27.711	40.005	81.258	2399.3	-0.00012217	7.6953e-05	0.12193	liquid
270.93	2500.0	61.899	0.016155	6.1578	6.9229	27.731	40.004	81.271	2398.1	-0.00011633	7.6902e-05	0.12186	liquid
271.00	2500.0	61.884	0.016159	6.1630	6.9283	27.751	40.004	81.285	2396.9	-0.00011048	7.6850e-05	0.12180	liquid
271.07	2500.0	61.869	0.016163	6.1682	6.9337	27.771	40.003	81.299	2395.7	-0.00010462	7.6798e-05	0.12174	liquid
271.13	2500.0	61.854	0.016167	6.1735	6.9392	27.791	40.002	81.313	2394.6	-9.8753e-05	7.6746e-05	0.12167	liquid
271.20	2500.0	61.839	0.016171	6.1787	6.9446	27.811	40.002	81.327	2393.4	-9.2875e-05	7.6694e-05	0.12161	liquid
271.27	2500.0	61.824	0.016175	6.1840	6.9500	27.831	40.001	81.341	2392.2	-8.6989e-05	7.6643e-05	0.12155	liquid
271.33	2500.0	61.809	0.016179	6.1892	6.9554	27.851	40.001	81.354	2391.0	-8.1093e-05	7.6591e-05	0.12149	liquid
271.40	2500.0	61.794	0.016183	6.1944	6.9609	27.871	40.000	81.368	2389.9	-7.5188e-05	7.6539e-05	0.12142	liquid
271.47	2500.0	61.779	0.016187	6.1997	6.9663	27.891	39.999	81.382	2388.7	-6.9274e-05	7.6488e-05	0.12136	liquid
271.53	2500.0	61.764	0.016191	6.2049	6.9717	27.911	39.999	81.396	2387.5	-6.3351e-05	7.6436e-05	0.12130	liquid
271.60	2500.0	61.749	0.016195	6.2101	6.9771	27.931	39.998	81.410	2386.3	-5.7418e-05	7.6385e-05	0.12123	liquid
271.67	2500.0	61.734	0.016199	6.2154	6.9826	27.951	39.998	81.424	2385.2	-5.1477e-05	7.6333e-05	0.12117	liquid
271.73	2500.0	61.719	0.016203	6.2206	6.9880	27.971	39.997	81.438	2384.0	-4.5526e-05	7.6282e-05	0.12111	liquid
271.80	2500.0	61.704	0.016206	6.2259	6.9934	27.991	39.997	81.452	2382.8	-3.9565e-05	7.6231e-05	0.12104	liquid
271.87	2500.0	61.689	0.016210	6.2311	6.9988	28.011	39.996	81.466	2381.6	-3.3596e-05	7.6179e-05	0.12098	liquid
271.93	2500.0	61.674	0.016214	6.2364	7.0043	28.031	39.995	81.480	2380.5	-2.7617e-05	7.6128e-05	0.12092	liquid
272.00	2500.0	61.659	0.016218	6.2416	7.0097	28.051	39.995	81.494	2379.3	-2.1628e-05	7.6077e-05	0.12085	liquid
272.07	2500.0	61.644	0.016222	6.2468	7.0151	28.071	39.994	81.508	2378.1	-1.5631e-05	7.6025e-05	0.12079	liquid
272.13	2500.0	61.628	0.016226	6.2521	7.0206	28.091	39.994	81.522	2376.9	-9.6239e-06	7.5974e-05	0.12073	liquid
272.20	2500.0	61.613	0.016230	6.2573	7.0260	28.111	39.993	81.536	2375.8	-3.6076e-06	7.5923e-05	0.12066	liquid
272.27	2500.0	61.598	0.016234	6.2626	7.0315	28.131	39.993	81.551	2374.6	2.4182e-06	7.5872e-05	0.12060	liquid
272.33	2500.0	61.583	0.016238	6.2678	7.0369	28.151	39.992	81.565	2373.4	8.4534e-06	7.5821e-05	0.12054	liquid
272.40	2500.0	61.568	0.016242	6.2731	7.0423	28.171	39.991	81.579	2372.2	1.4498e-05	7.5770e-05	0.12047	liquid
272.47	2500.0	61.553	0.016246	6.2783	7.0478	28.191	39.991	81.593	2371.1	2.0552e-05	7.5719e-05	0.12041	liquid
272.53	2500.0	61.538	0.016250	6.2836	7.0532	28.210	39.990	81.607	2369.9	2.6616e-05	7.5668e-05	0.12035	liquid
272.60	2500.0	61.523	0.016254	6.2888	7.0586	28.230	39.990	81.622	2368.7	3.2689e-05	7.5617e-05	0.12029	liquid
272.67	2500.0	61.508	0.016258	6.2941	7.0641	28.250	39.989	81.636	2367.5	3.8771e-05	7.5566e-05	0.12022	liquid
272.73	2500.0	61.493	0.016262	6.2993	7.0695	28.270	39.989	81.650	2366.4	4.4864e-05	7.5515e-05	0.12016	liquid
272.80	2500.0	61.477	0.016266	6.3046	7.0750	28.290	39.988	81.664	2365.2	5.0965e-05	7.5464e-05	0.12010	liquid
272.87	2500.0	61.462	0.016270	6.3099	7.0804	28.310	39.988	81.679	2364.0	5.7077e-05	7.5413e-05	0.12003	liquid
272.93	2500.0	61.447	0.016274	6.3151	7.0859	28.330	39.987	81.693	2362.8	6.3198e-05	7.5362e-05	0.11997	liquid
273.00	2500.0	61.432	0.016278	6.3204	7.0913	28.350	39.986	81.708	2361.7	6.9328e-05	7.5311e-05	0.11991	liquid
273.07	2500.0	61.417	0.016282	6.3256	7.0968	28.370	39.986	81.722	2360.5	7.5468e-05	7.5261e-05	0.11984	liquid
273.13	2500.0	61.402	0.016286	6.3309	7.1022	28.390	39.985	81.736	2359.3	8.1618e-05	7.5210e-05	0.11978	liquid
273.20	2500.0	61.386	0.016290	6.3361	7.1077	28.410	39.985	81.751	2358.1	8.7778e-05	7.5159e-05	0.11972	liquid
273.27	2500.0	61.371	0.016294	6.3414	7.1131	28.430	39.984	81.765	2357.0	9.3947e-05	7.5109e-05	0.11966	liquid
273.33	2500.0	61.356	0.016298	6.3467	7.1186	28.450	39.984	81.780	2355.8	0.00010013	7.5058e-05	0.11959	liquid
273.40	2500.0	61.341	0.016302	6.3519	7.1240	28.470	39.983	81.794	2354.6	0.00010631	7.5008e-05	0.11953	liquid
273.47	2500.0	61.326	0.016306	6.3572	7.1295	28.490	39.983	81.809	2353.5	0.00011251	7.4957e-05	0.11947	liquid
273.53	2500.0	61.311	0.016310	6.3624	7.1349	28.510	39.982	81.823	2352.3	0.00011872	7.4907e-05	0.11940	liquid
273.60	2500.0	61.295	0.016314	6.3677	7.1404	28.530	39.982	81.838	2351.1	0.00012494	7.4856e-05	0.11934	liquid
273.67	2500.0	61.280	0.016319	6.3730	7.1458	28.550	39.981	81.852	2349.9	0.00013117	7.4806e-05	0.11928	liquid
273.73	2500.0	61.265	0.016323	6.3782	7.1513	28.570	39.981	81.867	2348.8	0.00013740	7.4755e-05	0.11922	liquid
273.80	2500.0	61.250	0.016327	6.3835	7.1567	28.590	39.980	81.882	2347.6	0.00014365	7.4705e-05	0.11915	liquid
273.87	2500.0	61.234	0.016331	6.3888	7.1622	28.609	39.979	81.896	2346.4	0.00014991	7.4655e-05	0.11909	liquid
273.93	2500.0	61.219	0.016335	6.3940	7.1677	28.629	39.979	81.911	2345.2	0.00015618	7.4604e-05	0.11903	liquid
274.00	2500.0	61.204	0.016339	6.3993	7.1731	28.649	39.978	81.926	2344.1	0.00016245	7.4554e-05	0.11897	liquid
274.07	2500.0	61.189	0.016343	6.4046	7.1786	28.669	39.978	81.940	2342.9	0.00016874	7.4504e-05	0.11890	liquid
274.13	2500.0	61.173	0.016347	6.4099	7.1841	28.689	39.977	81.955	2341.7	0.00017504	7.4454e-05	0.11884	liquid
274.20	2500.0	61.158	0.016351	6.4151	7.1895	28.709	39.977	81.970	2340.5	0.00018135	7.4404e-05	0.11878	liquid
274.27	2500.0	61.143	0.016355	6.4204	7.1950	28.729	39.976	81.985	2339.4	0.00018766	7.4353e-05	0.11871	liquid
274.33	2500.0	61.128	0.016359	6.4257	7.2004	28.749	39.976	82.000	2338.2	0.00019399	7.4303e-05	0.11865	liquid
274.40	2500.0	61.112	0.016363	6.4309	7.2059	28.769	39.975	82.014	2337.0	0.00020033	7.4253e-05	0.11859	liquid
274.47	2500.0	61.097	0.016367	6.4362	7.2114	28.789	39.975	82.029	2335.8	0.00020667	7.4203e-05	0.11853	liquid
274.53	2500.0	61.082	0.016372	6.4415	7.2169	28.809	39.974	82.044	2334.7	0.00021303	7.4153e-05	0.11846	liquid
274.60	2500.0	61.066	0.016376	6.4468	7.2223	28.829	39.974	82.059	2333.5	0.00021940	7.4103e-05	0.11840	liquid
274.67	2500.0	61.051	0.016380	6.4520	7.2278	28.849	39.973	82.074	2332.3	0.00022578	7.4053e-05	0.11834	liquid
274.73	2500.0	61.036	0.016384	6.4573	7.2333	28.869	39.973	82.089	2331.1	0.00023216	7.4004e-05	0.11828	liquid
274.80	2500.0	61.021	0.016388	6.4626	7.2387	28.888	39.972	82.104	2330.0	0.00023856	7.3954e-05	0.11821	liquid
274.87	2500.0	61.005	0.016392	6.4679	7.2442	28.908	39.972	82.119	2328.8	0.00024497	7.3904e-05	0.11815	liquid
274.93	2500.0	60.990	0.016396	6.4732	7.2497	28.928	39.971	82.134	2327.6	0.00025139	7.3854e-05	0.11809	liquid
275.00	2500.0	60.975	0.016400	6.4784	7.2552	28.948	39.971	82.149	2326.4	0.00025782	7.3804e-05	0.11803	liquid
275.07	2500.0	60.959	0.016404	6.4837	7.2606	28.968	39.970	82.164	2325.3	0.00026426	7.3755e-05	0.11796	liquid
275.13	2500.0	60.944	0.016409	6.4890	7.2661	28.988	39.970	82.179	2324.1	0.00027070	7.3705e-05	0.11790	liquid
275.20	2500.0	60.928	0.016413	6.4943	7.2716	29.008	39.969	82.194	2322.9	0.00027716	7.3655e-05	0.11784	liquid
275.27	2500.0	60.913	0.016417	6.4996	7.2771	29.028	39.969	82.209	2321.7	0.00028363	7.3606e-05	0.11778	liquid
275.33	2500.0	60.898	0.016421	6.5049	7.2826	29.048	39.968	82.224	2320.6	0.00029011	7.3556e-05	0.11771	liquid
275.40	2500.0	60.882	0.016425	6.5101	7.2880	29.068	39.968	82.239	2319.4	0.00029660	7.3507e-05	0.11765	liquid
275.47	2500.0	60.867	0.016429	6.5154	7.2935	29.088	39.967	82.255	2318.2	0.00030310	7.3457e-05	0.11759	liquid
275.53	2500.0	60.852	0.016433	6.5207	7.2990	29.107	39.967	82.270	2317.0	0.00030962	7.3408e-05	0.11753	liquid
275.60	2500.0	60.836	0.016438	6.5260	7.3045	29.127	39.966	82.285	2315.9	0.00031614	7.3358e-05	0.11746	liquid
275.67	2500.0	60.821	0.016442	6.5313	7.3100	29.147	39.966	82.300	2314.7	0.00032267	7.3309e-05	0.11740	liquid
275.73	2500.0	60.805	0.016446	6.5366	7.3155	29.167	39.965	82.316	2313.5	0.00032921	7.3259e-05	0.11734	liquid
275.80	2500.0	60.790	0.016450	6.5419	7.3210	29.187	39.965	82.331	2312.3	0.00033576	7.3210e-05	0.11728	liquid
275.87	2500.0	60.775	0.016454	6.5472	7.3264	29.207	39.965	82.346	2311.2	0.00034233	7.3161e-05	0.11721	liquid
275.93	2500.0	60.759	0.016458	6.5525	7.3319	29.227	39.964	82.361	2310.0	0.00034890	7.3111e-05	0.11715	liquid
276.00	2500.0	60.744	0.016463	6.5577	7.3374	29.247	39.964	82.377	2308.8	0.00035549	7.3062e-05	0.11709	liquid
276.07	2500.0	60.728	0.016467	6.5630	7.3429	29.267	39.963	82.392	2307.6	0.00036208	7.3013e-05	0.11703	liquid
276.13	2500.0	60.713	0.016471	6.5683	7.3484	29.287	39.963	82.408	2306.5	0.00036869	7.2964e-05	0.11696	liquid
276.20	2500.0	60.697	0.016475	6.5736	7.3539	29.306	39.962	82.423	2305.3	0.00037530	7.2914e-05	0.11690	liquid
276.27	2500.0	60.682	0.016479	6.5789	7.3594	29.326	39.962	82.438	2304.1	0.00038193	7.2865e-05	0.11684	liquid
276.33	2500.0	60.666	0.016484	6.5842	7.3649	29.346	39.961	82.454	2302.9	0.00038857	7.2816e-05	0.11678	liquid
276.40	2500.0	60.651	0.016488	6.5895	7.3704	29.366	39.961	82.469	2301.8	0.00039522	7.2767e-05	0.11672	liquid
