Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
263.13	2700.0	63.894	0.015651	5.5016	6.3022	25.181	40.109	79.178	2570.0	-0.00089739	8.4284e-05	0.13068	liquid
263.20	2700.0	63.880	0.015654	5.5067	6.3075	25.201	40.108	79.188	2568.8	-0.00089280	8.4227e-05	0.13062	liquid
263.27	2700.0	63.866	0.015658	5.5118	6.3127	25.221	40.107	79.199	2567.7	-0.00088820	8.4171e-05	0.13055	liquid
263.33	2700.0	63.852	0.015661	5.5169	6.3180	25.241	40.106	79.209	2566.5	-0.00088360	8.4114e-05	0.13049	liquid
263.40	2700.0	63.838	0.015665	5.5221	6.3233	25.261	40.105	79.220	2565.4	-0.00087900	8.4058e-05	0.13043	liquid
263.47	2700.0	63.824	0.015668	5.5272	6.3286	25.281	40.105	79.231	2564.2	-0.00087438	8.4001e-05	0.13036	liquid
263.53	2700.0	63.810	0.015672	5.5323	6.3339	25.301	40.104	79.241	2563.1	-0.00086976	8.3945e-05	0.13030	liquid
263.60	2700.0	63.796	0.015675	5.5374	6.3391	25.321	40.103	79.252	2561.9	-0.00086514	8.3889e-05	0.13023	liquid
263.67	2700.0	63.782	0.015678	5.5425	6.3444	25.341	40.102	79.263	2560.8	-0.00086050	8.3833e-05	0.13017	liquid
263.73	2700.0	63.768	0.015682	5.5476	6.3497	25.361	40.101	79.273	2559.6	-0.00085586	8.3777e-05	0.13011	liquid
263.80	2700.0	63.754	0.015685	5.5527	6.3550	25.381	40.101	79.284	2558.5	-0.00085122	8.3720e-05	0.13004	liquid
263.87	2700.0	63.739	0.015689	5.5578	6.3603	25.401	40.100	79.295	2557.3	-0.00084656	8.3664e-05	0.12998	liquid
263.93	2700.0	63.725	0.015692	5.5629	6.3656	25.421	40.099	79.305	2556.1	-0.00084190	8.3608e-05	0.12991	liquid
264.00	2700.0	63.711	0.015696	5.5680	6.3709	25.441	40.098	79.316	2555.0	-0.00083724	8.3552e-05	0.12985	liquid
264.07	2700.0	63.697	0.015699	5.5731	6.3761	25.462	40.097	79.327	2553.8	-0.00083257	8.3497e-05	0.12979	liquid
264.13	2700.0	63.683	0.015703	5.5782	6.3814	25.482	40.097	79.338	2552.7	-0.00082789	8.3441e-05	0.12972	liquid
264.20	2700.0	63.669	0.015706	5.5834	6.3867	25.502	40.096	79.349	2551.5	-0.00082320	8.3385e-05	0.12966	liquid
264.27	2700.0	63.655	0.015710	5.5885	6.3920	25.522	40.095	79.359	2550.4	-0.00081851	8.3329e-05	0.12959	liquid
264.33	2700.0	63.641	0.015713	5.5936	6.3973	25.542	40.094	79.370	2549.2	-0.00081381	8.3273e-05	0.12953	liquid
264.40	2700.0	63.627	0.015717	5.5987	6.4026	25.562	40.094	79.381	2548.1	-0.00080910	8.3218e-05	0.12947	liquid
264.47	2700.0	63.613	0.015720	5.6038	6.4079	25.582	40.093	79.392	2546.9	-0.00080439	8.3162e-05	0.12940	liquid
264.53	2700.0	63.598	0.015724	5.6089	6.4132	25.602	40.092	79.403	2545.8	-0.00079967	8.3106e-05	0.12934	liquid
264.60	2700.0	63.584	0.015727	5.6140	6.4185	25.622	40.091	79.414	2544.6	-0.00079494	8.3051e-05	0.12928	liquid
264.67	2700.0	63.570	0.015731	5.6192	6.4238	25.642	40.090	79.425	2543.5	-0.00079021	8.2995e-05	0.12921	liquid
264.73	2700.0	63.556	0.015734	5.6243	6.4291	25.662	40.090	79.435	2542.3	-0.00078547	8.2940e-05	0.12915	liquid
264.80	2700.0	63.542	0.015738	5.6294	6.4344	25.682	40.089	79.446	2541.2	-0.00078072	8.2884e-05	0.12908	liquid
264.87	2700.0	63.528	0.015741	5.6345	6.4397	25.702	40.088	79.457	2540.0	-0.00077597	8.2829e-05	0.12902	liquid
264.93	2700.0	63.514	0.015745	5.6396	6.4450	25.722	40.087	79.468	2538.9	-0.00077121	8.2774e-05	0.12896	liquid
265.00	2700.0	63.499	0.015748	5.6447	6.4503	25.742	40.087	79.479	2537.7	-0.00076644	8.2718e-05	0.12889	liquid
265.07	2700.0	63.485	0.015752	5.6499	6.4556	25.762	40.086	79.490	2536.6	-0.00076167	8.2663e-05	0.12883	liquid
265.13	2700.0	63.471	0.015755	5.6550	6.4609	25.782	40.085	79.501	2535.4	-0.00075689	8.2608e-05	0.12877	liquid
265.20	2700.0	63.457	0.015759	5.6601	6.4662	25.802	40.084	79.512	2534.3	-0.00075210	8.2553e-05	0.12870	liquid
265.27	2700.0	63.443	0.015762	5.6652	6.4715	25.822	40.083	79.523	2533.1	-0.00074731	8.2498e-05	0.12864	liquid
265.33	2700.0	63.428	0.015766	5.6703	6.4768	25.842	40.083	79.534	2532.0	-0.00074251	8.2442e-05	0.12858	liquid
265.40	2700.0	63.414	0.015769	5.6755	6.4821	25.862	40.082	79.545	2530.8	-0.00073770	8.2387e-05	0.12851	liquid
265.47	2700.0	63.400	0.015773	5.6806	6.4874	25.882	40.081	79.557	2529.7	-0.00073289	8.2332e-05	0.12845	liquid
265.53	2700.0	63.386	0.015776	5.6857	6.4927	25.902	40.080	79.568	2528.5	-0.00072806	8.2277e-05	0.12838	liquid
265.60	2700.0	63.372	0.015780	5.6908	6.4980	25.922	40.080	79.579	2527.4	-0.00072324	8.2223e-05	0.12832	liquid
265.67	2700.0	63.357	0.015783	5.6960	6.5033	25.942	40.079	79.590	2526.2	-0.00071840	8.2168e-05	0.12826	liquid
265.73	2700.0	63.343	0.015787	5.7011	6.5086	25.961	40.078	79.601	2525.1	-0.00071356	8.2113e-05	0.12819	liquid
265.80	2700.0	63.329	0.015791	5.7062	6.5139	25.981	40.077	79.612	2523.9	-0.00070871	8.2058e-05	0.12813	liquid
265.87	2700.0	63.315	0.015794	5.7113	6.5192	26.001	40.077	79.623	2522.8	-0.00070385	8.2003e-05	0.12807	liquid
265.93	2700.0	63.301	0.015798	5.7165	6.5245	26.021	40.076	79.634	2521.6	-0.00069899	8.1949e-05	0.12800	liquid
266.00	2700.0	63.286	0.015801	5.7216	6.5298	26.041	40.075	79.646	2520.5	-0.00069412	8.1894e-05	0.12794	liquid
266.07	2700.0	63.272	0.015805	5.7267	6.5351	26.061	40.074	79.657	2519.3	-0.00068924	8.1839e-05	0.12788	liquid
266.13	2700.0	63.258	0.015808	5.7318	6.5404	26.081	40.074	79.668	2518.2	-0.00068436	8.1785e-05	0.12781	liquid
266.20	2700.0	63.244	0.015812	5.7370	6.5457	26.101	40.073	79.679	2517.0	-0.00067947	8.1730e-05	0.12775	liquid
266.27	2700.0	63.229	0.015815	5.7421	6.5511	26.121	40.072	79.691	2515.9	-0.00067457	8.1676e-05	0.12769	liquid
266.33	2700.0	63.215	0.015819	5.7472	6.5564	26.141	40.071	79.702	2514.7	-0.00066967	8.1621e-05	0.12762	liquid
266.40	2700.0	63.201	0.015823	5.7524	6.5617	26.161	40.071	79.713	2513.6	-0.00066475	8.1567e-05	0.12756	liquid
266.47	2700.0	63.187	0.015826	5.7575	6.5670	26.181	40.070	79.724	2512.4	-0.00065983	8.1513e-05	0.12750	liquid
266.53	2700.0	63.172	0.015830	5.7626	6.5723	26.201	40.069	79.736	2511.3	-0.00065491	8.1458e-05	0.12743	liquid
266.60	2700.0	63.158	0.015833	5.7678	6.5776	26.221	40.068	79.747	2510.1	-0.00064997	8.1404e-05	0.12737	liquid
266.67	2700.0	63.144	0.015837	5.7729	6.5829	26.241	40.068	79.758	2509.0	-0.00064503	8.1350e-05	0.12730	liquid
266.73	2700.0	63.130	0.015840	5.7780	6.5883	26.261	40.067	79.770	2507.8	-0.00064009	8.1296e-05	0.12724	liquid
266.80	2700.0	63.115	0.015844	5.7832	6.5936	26.281	40.066	79.781	2506.7	-0.00063513	8.1242e-05	0.12718	liquid
266.87	2700.0	63.101	0.015848	5.7883	6.5989	26.301	40.066	79.793	2505.5	-0.00063017	8.1187e-05	0.12711	liquid
266.93	2700.0	63.087	0.015851	5.7934	6.6042	26.321	40.065	79.804	2504.4	-0.00062520	8.1133e-05	0.12705	liquid
267.00	2700.0	63.072	0.015855	5.7986	6.6095	26.341	40.064	79.815	2503.2	-0.00062023	8.1079e-05	0.12699	liquid
267.07	2700.0	63.058	0.015858	5.8037	6.6149	26.360	40.063	79.827	2502.1	-0.00061524	8.1025e-05	0.12693	liquid
267.13	2700.0	63.044	0.015862	5.8089	6.6202	26.380	40.063	79.838	2500.9	-0.00061025	8.0971e-05	0.12686	liquid
267.20	2700.0	63.029	0.015866	5.8140	6.6255	26.400	40.062	79.850	2499.8	-0.00060525	8.0918e-05	0.12680	liquid
267.27	2700.0	63.015	0.015869	5.8191	6.6308	26.420	40.061	79.861	2498.6	-0.00060025	8.0864e-05	0.12674	liquid
267.33	2700.0	63.001	0.015873	5.8243	6.6362	26.440	40.060	79.873	2497.5	-0.00059524	8.0810e-05	0.12667	liquid
267.40	2700.0	62.986	0.015876	5.8294	6.6415	26.460	40.060	79.884	2496.3	-0.00059022	8.0756e-05	0.12661	liquid
267.47	2700.0	62.972	0.015880	5.8346	6.6468	26.480	40.059	79.896	2495.2	-0.00058519	8.0702e-05	0.12655	liquid
267.53	2700.0	62.958	0.015884	5.8397	6.6521	26.500	40.058	79.907	2494.0	-0.00058016	8.0649e-05	0.12648	liquid
267.60	2700.0	62.943	0.015887	5.8448	6.6575	26.520	40.058	79.919	2492.9	-0.00057512	8.0595e-05	0.12642	liquid
267.67	2700.0	62.929	0.015891	5.8500	6.6628	26.540	40.057	79.930	2491.7	-0.00057007	8.0542e-05	0.12636	liquid
267.73	2700.0	62.915	0.015895	5.8551	6.6681	26.560	40.056	79.942	2490.6	-0.00056501	8.0488e-05	0.12629	liquid
267.80	2700.0	62.900	0.015898	5.8603	6.6735	26.580	40.055	79.954	2489.4	-0.00055995	8.0434e-05	0.12623	liquid
267.87	2700.0	62.886	0.015902	5.8654	6.6788	26.599	40.055	79.965	2488.3	-0.00055488	8.0381e-05	0.12617	liquid
267.93	2700.0	62.872	0.015905	5.8706	6.6841	26.619	40.054	79.977	2487.1	-0.00054980	8.0328e-05	0.12610	liquid
268.00	2700.0	62.857	0.015909	5.8757	6.6894	26.639	40.053	79.988	2486.0	-0.00054472	8.0274e-05	0.12604	liquid
268.07	2700.0	62.843	0.015913	5.8809	6.6948	26.659	40.053	80.000	2484.8	-0.00053962	8.0221e-05	0.12598	liquid
268.13	2700.0	62.828	0.015916	5.8860	6.7001	26.679	40.052	80.012	2483.7	-0.00053452	8.0168e-05	0.12591	liquid
268.20	2700.0	62.814	0.015920	5.8911	6.7054	26.699	40.051	80.024	2482.5	-0.00052942	8.0114e-05	0.12585	liquid
268.27	2700.0	62.800	0.015924	5.8963	6.7108	26.719	40.051	80.035	2481.4	-0.00052430	8.0061e-05	0.12579	liquid
268.33	2700.0	62.785	0.015927	5.9014	6.7161	26.739	40.050	80.047	2480.2	-0.00051918	8.0008e-05	0.12572	liquid
268.40	2700.0	62.771	0.015931	5.9066	6.7215	26.759	40.049	80.059	2479.1	-0.00051405	7.9955e-05	0.12566	liquid
268.47	2700.0	62.756	0.015935	5.9117	6.7268	26.778	40.049	80.070	2477.9	-0.00050891	7.9902e-05	0.12560	liquid
268.53	2700.0	62.742	0.015938	5.9169	6.7321	26.798	40.048	80.082	2476.8	-0.00050377	7.9848e-05	0.12554	liquid
268.60	2700.0	62.728	0.015942	5.9220	6.7375	26.818	40.047	80.094	2475.6	-0.00049862	7.9795e-05	0.12547	liquid
268.67	2700.0	62.713	0.015946	5.9272	6.7428	26.838	40.046	80.106	2474.5	-0.00049346	7.9742e-05	0.12541	liquid
268.73	2700.0	62.699	0.015949	5.9324	6.7482	26.858	40.046	80.118	2473.3	-0.00048829	7.9690e-05	0.12535	liquid
268.80	2700.0	62.684	0.015953	5.9375	6.7535	26.878	40.045	80.130	2472.2	-0.00048312	7.9637e-05	0.12528	liquid
268.87	2700.0	62.670	0.015957	5.9427	6.7588	26.898	40.044	80.141	2471.0	-0.00047794	7.9584e-05	0.12522	liquid
268.93	2700.0	62.655	0.015960	5.9478	6.7642	26.918	40.044	80.153	2469.9	-0.00047275	7.9531e-05	0.12516	liquid
269.00	2700.0	62.641	0.015964	5.9530	6.7695	26.937	40.043	80.165	2468.7	-0.00046755	7.9478e-05	0.12510	liquid
269.07	2700.0	62.626	0.015968	5.9581	6.7749	26.957	40.042	80.177	2467.6	-0.00046235	7.9425e-05	0.12503	liquid
269.13	2700.0	62.612	0.015971	5.9633	6.7802	26.977	40.042	80.189	2466.4	-0.00045713	7.9373e-05	0.12497	liquid
269.20	2700.0	62.598	0.015975	5.9684	6.7856	26.997	40.041	80.201	2465.3	-0.00045191	7.9320e-05	0.12491	liquid
269.27	2700.0	62.583	0.015979	5.9736	6.7909	27.017	40.040	80.213	2464.1	-0.00044669	7.9267e-05	0.12484	liquid
269.33	2700.0	62.569	0.015982	5.9788	6.7963	27.037	40.040	80.225	2463.0	-0.00044145	7.9215e-05	0.12478	liquid
269.40	2700.0	62.554	0.015986	5.9839	6.8016	27.057	40.039	80.237	2461.8	-0.00043621	7.9162e-05	0.12472	liquid
269.47	2700.0	62.540	0.015990	5.9891	6.8070	27.076	40.038	80.249	2460.7	-0.00043096	7.9110e-05	0.12466	liquid
269.53	2700.0	62.525	0.015994	5.9942	6.8123	27.096	40.038	80.261	2459.5	-0.00042570	7.9057e-05	0.12459	liquid
269.60	2700.0	62.511	0.015997	5.9994	6.8177	27.116	40.037	80.273	2458.4	-0.00042044	7.9005e-05	0.12453	liquid
269.67	2700.0	62.496	0.016001	6.0046	6.8230	27.136	40.036	80.285	2457.2	-0.00041516	7.8952e-05	0.12447	liquid
269.73	2700.0	62.482	0.016005	6.0097	6.8284	27.156	40.036	80.297	2456.1	-0.00040988	7.8900e-05	0.12440	liquid
269.80	2700.0	62.467	0.016008	6.0149	6.8337	27.176	40.035	80.309	2455.0	-0.00040459	7.8848e-05	0.12434	liquid
269.87	2700.0	62.453	0.016012	6.0201	6.8391	27.196	40.034	80.321	2453.8	-0.00039930	7.8795e-05	0.12428	liquid
269.93	2700.0	62.438	0.016016	6.0252	6.8444	27.215	40.034	80.333	2452.7	-0.00039399	7.8743e-05	0.12422	liquid
270.00	2700.0	62.424	0.016020	6.0304	6.8498	27.235	40.033	80.345	2451.5	-0.00038868	7.8691e-05	0.12415	liquid
270.07	2700.0	62.409	0.016023	6.0355	6.8551	27.255	40.032	80.358	2450.4	-0.00038336	7.8639e-05	0.12409	liquid
270.13	2700.0	62.394	0.016027	6.0407	6.8605	27.275	40.032	80.370	2449.2	-0.00037803	7.8587e-05	0.12403	liquid
270.20	2700.0	62.380	0.016031	6.0459	6.8659	27.295	40.031	80.382	2448.1	-0.00037270	7.8535e-05	0.12396	liquid
270.27	2700.0	62.365	0.016035	6.0511	6.8712	27.315	40.030	80.394	2446.9	-0.00036736	7.8483e-05	0.12390	liquid
270.33	2700.0	62.351	0.016038	6.0562	6.8766	27.334	40.030	80.406	2445.8	-0.00036200	7.8431e-05	0.12384	liquid
270.40	2700.0	62.336	0.016042	6.0614	6.8819	27.354	40.029	80.418	2444.6	-0.00035665	7.8379e-05	0.12378	liquid
270.47	2700.0	62.322	0.016046	6.0666	6.8873	27.374	40.029	80.431	2443.5	-0.00035128	7.8327e-05	0.12371	liquid
270.53	2700.0	62.307	0.016050	6.0717	6.8927	27.394	40.028	80.443	2442.3	-0.00034590	7.8275e-05	0.12365	liquid
270.60	2700.0	62.293	0.016053	6.0769	6.8980	27.414	40.027	80.455	2441.2	-0.00034052	7.8223e-05	0.12359	liquid
270.67	2700.0	62.278	0.016057	6.0821	6.9034	27.434	40.027	80.468	2440.0	-0.00033513	7.8171e-05	0.12353	liquid
270.73	2700.0	62.263	0.016061	6.0872	6.9087	27.453	40.026	80.480	2438.9	-0.00032973	7.8119e-05	0.12346	liquid
270.80	2700.0	62.249	0.016065	6.0924	6.9141	27.473	40.025	80.492	2437.7	-0.00032433	7.8067e-05	0.12340	liquid
270.87	2700.0	62.234	0.016068	6.0976	6.9195	27.493	40.025	80.505	2436.6	-0.00031891	7.8016e-05	0.12334	liquid
270.93	2700.0	62.220	0.016072	6.1028	6.9248	27.513	40.024	80.517	2435.4	-0.00031349	7.7964e-05	0.12328	liquid
271.00	2700.0	62.205	0.016076	6.1079	6.9302	27.533	40.023	80.529	2434.3	-0.00030806	7.7912e-05	0.12321	liquid
271.07	2700.0	62.190	0.016080	6.1131	6.9356	27.552	40.023	80.542	2433.1	-0.00030262	7.7861e-05	0.12315	liquid
271.13	2700.0	62.176	0.016083	6.1183	6.9410	27.572	40.022	80.554	2432.0	-0.00029718	7.7809e-05	0.12309	liquid
271.20	2700.0	62.161	0.016087	6.1235	6.9463	27.592	40.022	80.566	2430.8	-0.00029172	7.7758e-05	0.12303	liquid
271.27	2700.0	62.146	0.016091	6.1286	6.9517	27.612	40.021	80.579	2429.7	-0.00028626	7.7706e-05	0.12296	liquid
271.33	2700.0	62.132	0.016095	6.1338	6.9571	27.632	40.020	80.591	2428.5	-0.00028079	7.7655e-05	0.12290	liquid
271.40	2700.0	62.117	0.016099	6.1390	6.9624	27.651	40.020	80.604	2427.4	-0.00027531	7.7603e-05	0.12284	liquid
271.47	2700.0	62.103	0.016102	6.1442	6.9678	27.671	40.019	80.616	2426.3	-0.00026983	7.7552e-05	0.12278	liquid
271.53	2700.0	62.088	0.016106	6.1494	6.9732	27.691	40.018	80.629	2425.1	-0.00026433	7.7501e-05	0.12271	liquid
271.60	2700.0	62.073	0.016110	6.1545	6.9786	27.711	40.018	80.641	2424.0	-0.00025883	7.7449e-05	0.12265	liquid
271.67	2700.0	62.059	0.016114	6.1597	6.9839	27.731	40.017	80.654	2422.8	-0.00025332	7.7398e-05	0.12259	liquid
271.73	2700.0	62.044	0.016118	6.1649	6.9893	27.750	40.017	80.667	2421.7	-0.00024780	7.7347e-05	0.12253	liquid
271.80	2700.0	62.029	0.016121	6.1701	6.9947	27.770	40.016	80.679	2420.5	-0.00024227	7.7296e-05	0.12246	liquid
271.87	2700.0	62.015	0.016125	6.1753	7.0001	27.790	40.015	80.692	2419.4	-0.00023674	7.7245e-05	0.12240	liquid
271.93	2700.0	62.000	0.016129	6.1805	7.0055	27.810	40.015	80.704	2418.2	-0.00023119	7.7194e-05	0.12234	liquid
272.00	2700.0	61.985	0.016133	6.1856	7.0108	27.830	40.014	80.717	2417.1	-0.00022564	7.7142e-05	0.12228	liquid
272.07	2700.0	61.971	0.016137	6.1908	7.0162	27.849	40.014	80.730	2415.9	-0.00022008	7.7091e-05	0.12222	liquid
272.13	2700.0	61.956	0.016141	6.1960	7.0216	27.869	40.013	80.742	2414.8	-0.00021451	7.7040e-05	0.12215	liquid
272.20	2700.0	61.941	0.016144	6.2012	7.0270	27.889	40.012	80.755	2413.6	-0.00020894	7.6989e-05	0.12209	liquid
272.27	2700.0	61.926	0.016148	6.2064	7.0324	27.909	40.012	80.768	2412.5	-0.00020335	7.6939e-05	0.12203	liquid
272.33	2700.0	61.912	0.016152	6.2116	7.0378	27.928	40.011	80.780	2411.3	-0.00019776	7.6888e-05	0.12197	liquid
272.40	2700.0	61.897	0.016156	6.2168	7.0431	27.948	40.011	80.793	2410.2	-0.00019216	7.6837e-05	0.12190	liquid
272.47	2700.0	61.882	0.016160	6.2220	7.0485	27.968	40.010	80.806	2409.0	-0.00018655	7.6786e-05	0.12184	liquid
272.53	2700.0	61.868	0.016164	6.2272	7.0539	27.988	40.009	80.819	2407.9	-0.00018093	7.6735e-05	0.12178	liquid
272.60	2700.0	61.853	0.016167	6.2323	7.0593	28.008	40.009	80.831	2406.7	-0.00017531	7.6684e-05	0.12172	liquid
272.67	2700.0	61.838	0.016171	6.2375	7.0647	28.027	40.008	80.844	2405.6	-0.00016967	7.6634e-05	0.12166	liquid
272.73	2700.0	61.823	0.016175	6.2427	7.0701	28.047	40.008	80.857	2404.4	-0.00016403	7.6583e-05	0.12159	liquid
272.80	2700.0	61.809	0.016179	6.2479	7.0755	28.067	40.007	80.870	2403.3	-0.00015838	7.6532e-05	0.12153	liquid
272.87	2700.0	61.794	0.016183	6.2531	7.0809	28.087	40.006	80.883	2402.2	-0.00015272	7.6482e-05	0.12147	liquid
272.93	2700.0	61.779	0.016187	6.2583	7.0863	28.106	40.006	80.896	2401.0	-0.00014705	7.6431e-05	0.12141	liquid
273.00	2700.0	61.764	0.016191	6.2635	7.0916	28.126	40.005	80.908	2399.9	-0.00014137	7.6381e-05	0.12135	liquid
273.07	2700.0	61.749	0.016194	6.2687	7.0970	28.146	40.005	80.921	2398.7	-0.00013569	7.6330e-05	0.12128	liquid
273.13	2700.0	61.735	0.016198	6.2739	7.1024	28.166	40.004	80.934	2397.6	-0.00012999	7.6280e-05	0.12122	liquid
273.20	2700.0	61.720	0.016202	6.2791	7.1078	28.185	40.003	80.947	2396.4	-0.00012429	7.6229e-05	0.12116	liquid
273.27	2700.0	61.705	0.016206	6.2843	7.1132	28.205	40.003	80.960	2395.3	-0.00011858	7.6179e-05	0.12110	liquid
273.33	2700.0	61.690	0.016210	6.2895	7.1186	28.225	40.002	80.973	2394.1	-0.00011286	7.6129e-05	0.12103	liquid
273.40	2700.0	61.676	0.016214	6.2947	7.1240	28.245	40.002	80.986	2393.0	-0.00010714	7.6078e-05	0.12097	liquid
273.47	2700.0	61.661	0.016218	6.2999	7.1294	28.264	40.001	80.999	2391.8	-0.00010140	7.6028e-05	0.12091	liquid
273.53	2700.0	61.646	0.016222	6.3051	7.1348	28.284	40.001	81.012	2390.7	-9.5655e-05	7.5978e-05	0.12085	liquid
273.60	2700.0	61.631	0.016226	6.3103	7.1402	28.304	40.000	81.025	2389.5	-8.9902e-05	7.5927e-05	0.12079	liquid
273.67	2700.0	61.616	0.016229	6.3155	7.1456	28.324	39.999	81.038	2388.4	-8.4140e-05	7.5877e-05	0.12072	liquid
273.73	2700.0	61.601	0.016233	6.3207	7.1510	28.343	39.999	81.051	2387.2	-7.8370e-05	7.5827e-05	0.12066	liquid
273.80	2700.0	61.587	0.016237	6.3259	7.1564	28.363	39.998	81.064	2386.1	-7.2591e-05	7.5777e-05	0.12060	liquid
273.87	2700.0	61.572	0.016241	6.3311	7.1618	28.383	39.998	81.078	2385.0	-6.6803e-05	7.5727e-05	0.12054	liquid
273.93	2700.0	61.557	0.016245	6.3363	7.1672	28.403	39.997	81.091	2383.8	-6.1007e-05	7.5677e-05	0.12048	liquid
274.00	2700.0	61.542	0.016249	6.3415	7.1727	28.422	39.997	81.104	2382.7	-5.5202e-05	7.5627e-05	0.12042	liquid
274.07	2700.0	61.527	0.016253	6.3467	7.1781	28.442	39.996	81.117	2381.5	-4.9388e-05	7.5577e-05	0.12035	liquid
274.13	2700.0	61.512	0.016257	6.3519	7.1835	28.462	39.996	81.130	2380.4	-4.3565e-05	7.5527e-05	0.12029	liquid
274.20	2700.0	61.498	0.016261	6.3571	7.1889	28.481	39.995	81.143	2379.2	-3.7734e-05	7.5477e-05	0.12023	liquid
274.27	2700.0	61.483	0.016265	6.3624	7.1943	28.501	39.994	81.157	2378.1	-3.1894e-05	7.5427e-05	0.12017	liquid
274.33	2700.0	61.468	0.016269	6.3676	7.1997	28.521	39.994	81.170	2376.9	-2.6046e-05	7.5377e-05	0.12011	liquid
274.40	2700.0	61.453	0.016273	6.3728	7.2051	28.541	39.993	81.183	2375.8	-2.0188e-05	7.5328e-05	0.12004	liquid
274.47	2700.0	61.438	0.016277	6.3780	7.2105	28.560	39.993	81.196	2374.6	-1.4322e-05	7.5278e-05	0.11998	liquid
274.53	2700.0	61.423	0.016281	6.3832	7.2159	28.580	39.992	81.210	2373.5	-8.4467e-06	7.5228e-05	0.11992	liquid
274.60	2700.0	61.408	0.016284	6.3884	7.2214	28.600	39.992	81.223	2372.3	-2.5628e-06	7.5178e-05	0.11986	liquid
274.67	2700.0	61.393	0.016288	6.3936	7.2268	28.620	39.991	81.236	2371.2	3.3299e-06	7.5129e-05	0.11980	liquid
274.73	2700.0	61.378	0.016292	6.3988	7.2322	28.639	39.991	81.250	2370.0	9.2316e-06	7.5079e-05	0.11974	liquid
274.80	2700.0	61.363	0.016296	6.4041	7.2376	28.659	39.990	81.263	2368.9	1.5142e-05	7.5030e-05	0.11967	liquid
274.87	2700.0	61.349	0.016300	6.4093	7.2430	28.679	39.989	81.276	2367.8	2.1061e-05	7.4980e-05	0.11961	liquid
274.93	2700.0	61.334	0.016304	6.4145	7.2484	28.698	39.989	81.290	2366.6	2.6990e-05	7.4930e-05	0.11955	liquid
275.00	2700.0	61.319	0.016308	6.4197	7.2539	28.718	39.988	81.303	2365.5	3.2927e-05	7.4881e-05	0.11949	liquid
275.07	2700.0	61.304	0.016312	6.4249	7.2593	28.738	39.988	81.317	2364.3	3.8873e-05	7.4832e-05	0.11943	liquid
275.13	2700.0	61.289	0.016316	6.4301	7.2647	28.758	39.987	81.330	2363.2	4.4828e-05	7.4782e-05	0.11937	liquid
275.20	2700.0	61.274	0.016320	6.4354	7.2701	28.777	39.987	81.344	2362.0	5.0793e-05	7.4733e-05	0.11930	liquid
275.27	2700.0	61.259	0.016324	6.4406	7.2755	28.797	39.986	81.357	2360.9	5.6766e-05	7.4683e-05	0.11924	liquid
275.33	2700.0	61.244	0.016328	6.4458	7.2810	28.817	39.986	81.371	2359.7	6.2748e-05	7.4634e-05	0.11918	liquid
275.40	2700.0	61.229	0.016332	6.4510	7.2864	28.836	39.985	81.384	2358.6	6.8739e-05	7.4585e-05	0.11912	liquid
275.47	2700.0	61.214	0.016336	6.4562	7.2918	28.856	39.985	81.398	2357.4	7.4739e-05	7.4536e-05	0.11906	liquid
275.53	2700.0	61.199	0.016340	6.4615	7.2972	28.876	39.984	81.411	2356.3	8.0749e-05	7.4486e-05	0.11900	liquid
275.60	2700.0	61.184	0.016344	6.4667	7.3027	28.895	39.984	81.425	2355.1	8.6767e-05	7.4437e-05	0.11893	liquid
275.67	2700.0	61.169	0.016348	6.4719	7.3081	28.915	39.983	81.438	2354.0	9.2795e-05	7.4388e-05	0.11887	liquid
275.73	2700.0	61.154	0.016352	6.4771	7.3135	28.935	39.983	81.452	2352.9	9.8831e-05	7.4339e-05	0.11881	liquid
275.80	2700.0	61.139	0.016356	6.4824	7.3190	28.955	39.982	81.466	2351.7	0.00010488	7.4290e-05	0.11875	liquid
275.87	2700.0	61.124	0.016360	6.4876	7.3244	28.974	39.982	81.479	2350.6	0.00011093	7.4241e-05	0.11869	liquid
275.93	2700.0	61.109	0.016364	6.4928	7.3298	28.994	39.981	81.493	2349.4	0.00011700	7.4192e-05	0.11863	liquid
276.00	2700.0	61.094	0.016368	6.4980	7.3353	29.014	39.981	81.507	2348.3	0.00012307	7.4143e-05	0.11857	liquid
276.07	2700.0	61.079	0.016372	6.5033	7.3407	29.033	39.980	81.521	2347.1	0.00012915	7.4094e-05	0.11850	liquid
276.13	2700.0	61.064	0.016376	6.5085	7.3461	29.053	39.980	81.534	2346.0	0.00013524	7.4045e-05	0.11844	liquid
276.20	2700.0	61.049	0.016380	6.5137	7.3516	29.073	39.979	81.548	2344.8	0.00014134	7.3996e-05	0.11838	liquid
276.27	2700.0	61.034	0.016384	6.5190	7.3570	29.092	39.978	81.562	2343.7	0.00014745	7.3947e-05	0.11832	liquid
276.33	2700.0	61.019	0.016388	6.5242	7.3624	29.112	39.978	81.576	2342.5	0.00015357	7.3898e-05	0.11826	liquid
