Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
263.13	3300.0	64.685	0.015459	5.3646	6.3311	24.619	40.186	77.590	2667.5	-0.0013034	8.7319e-05	0.13446	liquid
263.20	3300.0	64.672	0.015463	5.3696	6.3362	24.639	40.185	77.598	2666.4	-0.0012996	8.7263e-05	0.13440	liquid
263.27	3300.0	64.659	0.015466	5.3746	6.3414	24.658	40.184	77.606	2665.3	-0.0012957	8.7206e-05	0.13434	liquid
263.33	3300.0	64.645	0.015469	5.3795	6.3466	24.678	40.183	77.614	2664.3	-0.0012919	8.7150e-05	0.13428	liquid
263.40	3300.0	64.632	0.015472	5.3845	6.3518	24.697	40.182	77.622	2663.2	-0.0012881	8.7094e-05	0.13421	liquid
263.47	3300.0	64.619	0.015475	5.3895	6.3569	24.717	40.181	77.630	2662.1	-0.0012842	8.7038e-05	0.13415	liquid
263.53	3300.0	64.606	0.015479	5.3945	6.3621	24.737	40.181	77.638	2661.0	-0.0012804	8.6981e-05	0.13409	liquid
263.60	3300.0	64.592	0.015482	5.3994	6.3673	24.756	40.180	77.647	2659.9	-0.0012766	8.6925e-05	0.13403	liquid
263.67	3300.0	64.579	0.015485	5.4044	6.3725	24.776	40.179	77.655	2658.8	-0.0012727	8.6869e-05	0.13397	liquid
263.73	3300.0	64.566	0.015488	5.4094	6.3776	24.796	40.178	77.663	2657.7	-0.0012688	8.6813e-05	0.13390	liquid
263.80	3300.0	64.553	0.015491	5.4144	6.3828	24.815	40.177	77.671	2656.6	-0.0012650	8.6757e-05	0.13384	liquid
263.87	3300.0	64.539	0.015494	5.4194	6.3880	24.835	40.176	77.679	2655.5	-0.0012611	8.6701e-05	0.13378	liquid
263.93	3300.0	64.526	0.015498	5.4243	6.3932	24.855	40.175	77.687	2654.4	-0.0012572	8.6645e-05	0.13372	liquid
264.00	3300.0	64.513	0.015501	5.4293	6.3984	24.874	40.175	77.696	2653.3	-0.0012534	8.6589e-05	0.13366	liquid
264.07	3300.0	64.499	0.015504	5.4343	6.4035	24.894	40.174	77.704	2652.2	-0.0012495	8.6534e-05	0.13359	liquid
264.13	3300.0	64.486	0.015507	5.4393	6.4087	24.913	40.173	77.712	2651.2	-0.0012456	8.6478e-05	0.13353	liquid
264.20	3300.0	64.473	0.015510	5.4443	6.4139	24.933	40.172	77.720	2650.1	-0.0012417	8.6422e-05	0.13347	liquid
264.27	3300.0	64.460	0.015514	5.4492	6.4191	24.953	40.171	77.728	2649.0	-0.0012378	8.6366e-05	0.13341	liquid
264.33	3300.0	64.446	0.015517	5.4542	6.4243	24.972	40.170	77.737	2647.9	-0.0012339	8.6311e-05	0.13335	liquid
264.40	3300.0	64.433	0.015520	5.4592	6.4294	24.992	40.170	77.745	2646.8	-0.0012300	8.6255e-05	0.13328	liquid
264.47	3300.0	64.420	0.015523	5.4642	6.4346	25.011	40.169	77.753	2645.7	-0.0012261	8.6200e-05	0.13322	liquid
264.53	3300.0	64.406	0.015526	5.4692	6.4398	25.031	40.168	77.761	2644.6	-0.0012222	8.6144e-05	0.13316	liquid
264.60	3300.0	64.393	0.015530	5.4741	6.4450	25.051	40.167	77.770	2643.5	-0.0012183	8.6089e-05	0.13310	liquid
264.67	3300.0	64.380	0.015533	5.4791	6.4502	25.070	40.166	77.778	2642.4	-0.0012144	8.6033e-05	0.13304	liquid
264.73	3300.0	64.366	0.015536	5.4841	6.4554	25.090	40.165	77.786	2641.3	-0.0012104	8.5978e-05	0.13298	liquid
264.80	3300.0	64.353	0.015539	5.4891	6.4606	25.109	40.165	77.795	2640.2	-0.0012065	8.5923e-05	0.13291	liquid
264.87	3300.0	64.340	0.015543	5.4941	6.4657	25.129	40.164	77.803	2639.2	-0.0012026	8.5867e-05	0.13285	liquid
264.93	3300.0	64.326	0.015546	5.4991	6.4709	25.149	40.163	77.811	2638.1	-0.0011986	8.5812e-05	0.13279	liquid
265.00	3300.0	64.313	0.015549	5.5041	6.4761	25.168	40.162	77.819	2637.0	-0.0011947	8.5757e-05	0.13273	liquid
265.07	3300.0	64.300	0.015552	5.5090	6.4813	25.188	40.161	77.828	2635.9	-0.0011907	8.5702e-05	0.13267	liquid
265.13	3300.0	64.286	0.015555	5.5140	6.4865	25.207	40.160	77.836	2634.8	-0.0011867	8.5647e-05	0.13261	liquid
265.20	3300.0	64.273	0.015559	5.5190	6.4917	25.227	40.160	77.845	2633.7	-0.0011828	8.5592e-05	0.13254	liquid
265.27	3300.0	64.260	0.015562	5.5240	6.4969	25.246	40.159	77.853	2632.6	-0.0011788	8.5537e-05	0.13248	liquid
265.33	3300.0	64.246	0.015565	5.5290	6.5021	25.266	40.158	77.861	2631.5	-0.0011748	8.5482e-05	0.13242	liquid
265.40	3300.0	64.233	0.015568	5.5340	6.5073	25.286	40.157	77.870	2630.4	-0.0011709	8.5427e-05	0.13236	liquid
265.47	3300.0	64.219	0.015572	5.5390	6.5124	25.305	40.156	77.878	2629.3	-0.0011669	8.5372e-05	0.13230	liquid
265.53	3300.0	64.206	0.015575	5.5440	6.5176	25.325	40.155	77.886	2628.3	-0.0011629	8.5317e-05	0.13224	liquid
265.60	3300.0	64.193	0.015578	5.5490	6.5228	25.344	40.155	77.895	2627.2	-0.0011589	8.5263e-05	0.13217	liquid
265.67	3300.0	64.179	0.015581	5.5539	6.5280	25.364	40.154	77.903	2626.1	-0.0011549	8.5208e-05	0.13211	liquid
265.73	3300.0	64.166	0.015585	5.5589	6.5332	25.383	40.153	77.912	2625.0	-0.0011509	8.5153e-05	0.13205	liquid
265.80	3300.0	64.153	0.015588	5.5639	6.5384	25.403	40.152	77.920	2623.9	-0.0011469	8.5099e-05	0.13199	liquid
265.87	3300.0	64.139	0.015591	5.5689	6.5436	25.422	40.151	77.929	2622.8	-0.0011429	8.5044e-05	0.13193	liquid
265.93	3300.0	64.126	0.015594	5.5739	6.5488	25.442	40.151	77.937	2621.7	-0.0011388	8.4990e-05	0.13187	liquid
266.00	3300.0	64.112	0.015598	5.5789	6.5540	25.461	40.150	77.945	2620.6	-0.0011348	8.4935e-05	0.13181	liquid
266.07	3300.0	64.099	0.015601	5.5839	6.5592	25.481	40.149	77.954	2619.5	-0.0011308	8.4881e-05	0.13174	liquid
266.13	3300.0	64.086	0.015604	5.5889	6.5644	25.501	40.148	77.962	2618.5	-0.0011268	8.4826e-05	0.13168	liquid
266.20	3300.0	64.072	0.015607	5.5939	6.5696	25.520	40.147	77.971	2617.4	-0.0011227	8.4772e-05	0.13162	liquid
266.27	3300.0	64.059	0.015611	5.5989	6.5748	25.540	40.147	77.979	2616.3	-0.0011187	8.4718e-05	0.13156	liquid
266.33	3300.0	64.045	0.015614	5.6039	6.5800	25.559	40.146	77.988	2615.2	-0.0011146	8.4663e-05	0.13150	liquid
266.40	3300.0	64.032	0.015617	5.6089	6.5852	25.579	40.145	77.997	2614.1	-0.0011106	8.4609e-05	0.13144	liquid
266.47	3300.0	64.019	0.015620	5.6139	6.5904	25.598	40.144	78.005	2613.0	-0.0011065	8.4555e-05	0.13138	liquid
266.53	3300.0	64.005	0.015624	5.6189	6.5956	25.618	40.143	78.014	2611.9	-0.0011024	8.4501e-05	0.13131	liquid
266.60	3300.0	63.992	0.015627	5.6239	6.6008	25.637	40.143	78.022	2610.8	-0.0010984	8.4447e-05	0.13125	liquid
266.67	3300.0	63.978	0.015630	5.6288	6.6060	25.657	40.142	78.031	2609.8	-0.0010943	8.4393e-05	0.13119	liquid
266.73	3300.0	63.965	0.015634	5.6338	6.6112	25.676	40.141	78.039	2608.7	-0.0010902	8.4339e-05	0.13113	liquid
266.80	3300.0	63.951	0.015637	5.6388	6.6164	25.696	40.140	78.048	2607.6	-0.0010861	8.4285e-05	0.13107	liquid
266.87	3300.0	63.938	0.015640	5.6438	6.6216	25.715	40.139	78.056	2606.5	-0.0010820	8.4231e-05	0.13101	liquid
266.93	3300.0	63.925	0.015643	5.6488	6.6268	25.735	40.139	78.065	2605.4	-0.0010779	8.4177e-05	0.13095	liquid
267.00	3300.0	63.911	0.015647	5.6538	6.6320	25.754	40.138	78.074	2604.3	-0.0010738	8.4123e-05	0.13089	liquid
267.07	3300.0	63.898	0.015650	5.6588	6.6372	25.774	40.137	78.082	2603.2	-0.0010697	8.4070e-05	0.13082	liquid
267.13	3300.0	63.884	0.015653	5.6638	6.6424	25.793	40.136	78.091	2602.1	-0.0010656	8.4016e-05	0.13076	liquid
267.20	3300.0	63.871	0.015657	5.6688	6.6476	25.813	40.135	78.100	2601.1	-0.0010615	8.3962e-05	0.13070	liquid
267.27	3300.0	63.857	0.015660	5.6738	6.6528	25.832	40.135	78.108	2600.0	-0.0010574	8.3909e-05	0.13064	liquid
267.33	3300.0	63.844	0.015663	5.6788	6.6580	25.852	40.134	78.117	2598.9	-0.0010533	8.3855e-05	0.13058	liquid
267.40	3300.0	63.830	0.015667	5.6838	6.6632	25.871	40.133	78.126	2597.8	-0.0010491	8.3802e-05	0.13052	liquid
267.47	3300.0	63.817	0.015670	5.6888	6.6685	25.891	40.132	78.134	2596.7	-0.0010450	8.3748e-05	0.13046	liquid
267.53	3300.0	63.803	0.015673	5.6938	6.6737	25.910	40.132	78.143	2595.6	-0.0010408	8.3695e-05	0.13040	liquid
267.60	3300.0	63.790	0.015676	5.6988	6.6789	25.930	40.131	78.152	2594.5	-0.0010367	8.3641e-05	0.13034	liquid
267.67	3300.0	63.776	0.015680	5.7038	6.6841	25.949	40.130	78.160	2593.5	-0.0010325	8.3588e-05	0.13027	liquid
267.73	3300.0	63.763	0.015683	5.7089	6.6893	25.968	40.129	78.169	2592.4	-0.0010284	8.3534e-05	0.13021	liquid
267.80	3300.0	63.749	0.015686	5.7139	6.6945	25.988	40.128	78.178	2591.3	-0.0010242	8.3481e-05	0.13015	liquid
267.87	3300.0	63.736	0.015690	5.7189	6.6997	26.007	40.128	78.186	2590.2	-0.0010201	8.3428e-05	0.13009	liquid
267.93	3300.0	63.722	0.015693	5.7239	6.7049	26.027	40.127	78.195	2589.1	-0.0010159	8.3375e-05	0.13003	liquid
268.00	3300.0	63.709	0.015696	5.7289	6.7101	26.046	40.126	78.204	2588.0	-0.0010117	8.3322e-05	0.12997	liquid
268.07	3300.0	63.695	0.015700	5.7339	6.7154	26.066	40.125	78.213	2586.9	-0.0010075	8.3269e-05	0.12991	liquid
268.13	3300.0	63.682	0.015703	5.7389	6.7206	26.085	40.125	78.222	2585.9	-0.0010033	8.3215e-05	0.12985	liquid
268.20	3300.0	63.668	0.015706	5.7439	6.7258	26.105	40.124	78.230	2584.8	-0.00099913	8.3162e-05	0.12979	liquid
268.27	3300.0	63.655	0.015710	5.7489	6.7310	26.124	40.123	78.239	2583.7	-0.00099493	8.3109e-05	0.12972	liquid
268.33	3300.0	63.641	0.015713	5.7539	6.7362	26.144	40.122	78.248	2582.6	-0.00099072	8.3057e-05	0.12966	liquid
268.40	3300.0	63.628	0.015716	5.7589	6.7414	26.163	40.122	78.257	2581.5	-0.00098651	8.3004e-05	0.12960	liquid
268.47	3300.0	63.614	0.015720	5.7639	6.7467	26.182	40.121	78.266	2580.4	-0.00098229	8.2951e-05	0.12954	liquid
268.53	3300.0	63.601	0.015723	5.7689	6.7519	26.202	40.120	78.274	2579.3	-0.00097807	8.2898e-05	0.12948	liquid
268.60	3300.0	63.587	0.015726	5.7739	6.7571	26.221	40.119	78.283	2578.3	-0.00097384	8.2845e-05	0.12942	liquid
268.67	3300.0	63.574	0.015730	5.7789	6.7623	26.241	40.119	78.292	2577.2	-0.00096961	8.2792e-05	0.12936	liquid
268.73	3300.0	63.560	0.015733	5.7840	6.7675	26.260	40.118	78.301	2576.1	-0.00096537	8.2740e-05	0.12930	liquid
268.80	3300.0	63.547	0.015736	5.7890	6.7728	26.280	40.117	78.310	2575.0	-0.00096112	8.2687e-05	0.12924	liquid
268.87	3300.0	63.533	0.015740	5.7940	6.7780	26.299	40.116	78.319	2573.9	-0.00095687	8.2635e-05	0.12918	liquid
268.93	3300.0	63.519	0.015743	5.7990	6.7832	26.318	40.116	78.328	2572.8	-0.00095262	8.2582e-05	0.12912	liquid
269.00	3300.0	63.506	0.015747	5.8040	6.7884	26.338	40.115	78.337	2571.8	-0.00094836	8.2530e-05	0.12906	liquid
269.07	3300.0	63.492	0.015750	5.8090	6.7936	26.357	40.114	78.345	2570.7	-0.00094409	8.2477e-05	0.12899	liquid
269.13	3300.0	63.479	0.015753	5.8140	6.7989	26.377	40.113	78.354	2569.6	-0.00093982	8.2425e-05	0.12893	liquid
269.20	3300.0	63.465	0.015757	5.8190	6.8041	26.396	40.113	78.363	2568.5	-0.00093554	8.2372e-05	0.12887	liquid
269.27	3300.0	63.452	0.015760	5.8241	6.8093	26.415	40.112	78.372	2567.4	-0.00093126	8.2320e-05	0.12881	liquid
269.33	3300.0	63.438	0.015763	5.8291	6.8145	26.435	40.111	78.381	2566.3	-0.00092697	8.2268e-05	0.12875	liquid
269.40	3300.0	63.424	0.015767	5.8341	6.8198	26.454	40.110	78.390	2565.2	-0.00092268	8.2215e-05	0.12869	liquid
269.47	3300.0	63.411	0.015770	5.8391	6.8250	26.474	40.110	78.399	2564.2	-0.00091838	8.2163e-05	0.12863	liquid
269.53	3300.0	63.397	0.015774	5.8441	6.8302	26.493	40.109	78.408	2563.1	-0.00091408	8.2111e-05	0.12857	liquid
269.60	3300.0	63.384	0.015777	5.8491	6.8354	26.512	40.108	78.417	2562.0	-0.00090977	8.2059e-05	0.12851	liquid
269.67	3300.0	63.370	0.015780	5.8541	6.8407	26.532	40.107	78.426	2560.9	-0.00090545	8.2007e-05	0.12845	liquid
269.73	3300.0	63.357	0.015784	5.8592	6.8459	26.551	40.107	78.435	2559.8	-0.00090113	8.1955e-05	0.12839	liquid
269.80	3300.0	63.343	0.015787	5.8642	6.8511	26.571	40.106	78.444	2558.7	-0.00089681	8.1903e-05	0.12833	liquid
269.87	3300.0	63.329	0.015790	5.8692	6.8564	26.590	40.105	78.453	2557.7	-0.00089247	8.1851e-05	0.12827	liquid
269.93	3300.0	63.316	0.015794	5.8742	6.8616	26.609	40.105	78.462	2556.6	-0.00088814	8.1799e-05	0.12821	liquid
270.00	3300.0	63.302	0.015797	5.8792	6.8668	26.629	40.104	78.471	2555.5	-0.00088379	8.1747e-05	0.12814	liquid
270.07	3300.0	63.288	0.015801	5.8843	6.8721	26.648	40.103	78.480	2554.4	-0.00087945	8.1695e-05	0.12808	liquid
270.13	3300.0	63.275	0.015804	5.8893	6.8773	26.667	40.102	78.489	2553.3	-0.00087509	8.1643e-05	0.12802	liquid
270.20	3300.0	63.261	0.015807	5.8943	6.8825	26.687	40.102	78.499	2552.3	-0.00087073	8.1591e-05	0.12796	liquid
270.27	3300.0	63.248	0.015811	5.8993	6.8878	26.706	40.101	78.508	2551.2	-0.00086637	8.1540e-05	0.12790	liquid
270.33	3300.0	63.234	0.015814	5.9043	6.8930	26.726	40.100	78.517	2550.1	-0.00086200	8.1488e-05	0.12784	liquid
270.40	3300.0	63.220	0.015818	5.9094	6.8982	26.745	40.100	78.526	2549.0	-0.00085762	8.1436e-05	0.12778	liquid
270.47	3300.0	63.207	0.015821	5.9144	6.9035	26.764	40.099	78.535	2547.9	-0.00085324	8.1385e-05	0.12772	liquid
270.53	3300.0	63.193	0.015825	5.9194	6.9087	26.784	40.098	78.544	2546.8	-0.00084885	8.1333e-05	0.12766	liquid
270.60	3300.0	63.179	0.015828	5.9244	6.9139	26.803	40.097	78.553	2545.8	-0.00084446	8.1282e-05	0.12760	liquid
270.67	3300.0	63.166	0.015831	5.9295	6.9192	26.822	40.097	78.562	2544.7	-0.00084006	8.1230e-05	0.12754	liquid
270.73	3300.0	63.152	0.015835	5.9345	6.9244	26.842	40.096	78.572	2543.6	-0.00083566	8.1179e-05	0.12748	liquid
270.80	3300.0	63.138	0.015838	5.9395	6.9296	26.861	40.095	78.581	2542.5	-0.00083125	8.1127e-05	0.12742	liquid
270.87	3300.0	63.125	0.015842	5.9445	6.9349	26.880	40.095	78.590	2541.4	-0.00082683	8.1076e-05	0.12736	liquid
270.93	3300.0	63.111	0.015845	5.9495	6.9401	26.900	40.094	78.599	2540.4	-0.00082241	8.1025e-05	0.12730	liquid
271.00	3300.0	63.097	0.015849	5.9546	6.9454	26.919	40.093	78.608	2539.3	-0.00081798	8.0973e-05	0.12724	liquid
271.07	3300.0	63.084	0.015852	5.9596	6.9506	26.938	40.092	78.618	2538.2	-0.00081355	8.0922e-05	0.12718	liquid
271.13	3300.0	63.070	0.015855	5.9646	6.9558	26.958	40.092	78.627	2537.1	-0.00080911	8.0871e-05	0.12712	liquid
271.20	3300.0	63.056	0.015859	5.9697	6.9611	26.977	40.091	78.636	2536.0	-0.00080467	8.0820e-05	0.12706	liquid
271.27	3300.0	63.043	0.015862	5.9747	6.9663	26.996	40.090	78.645	2535.0	-0.00080022	8.0769e-05	0.12700	liquid
271.33	3300.0	63.029	0.015866	5.9797	6.9716	27.016	40.090	78.655	2533.9	-0.00079576	8.0718e-05	0.12694	liquid
271.40	3300.0	63.015	0.015869	5.9847	6.9768	27.035	40.089	78.664	2532.8	-0.00079130	8.0667e-05	0.12688	liquid
271.47	3300.0	63.002	0.015873	5.9898	6.9821	27.054	40.088	78.673	2531.7	-0.00078684	8.0616e-05	0.12682	liquid
271.53	3300.0	62.988	0.015876	5.9948	6.9873	27.074	40.088	78.682	2530.6	-0.00078236	8.0565e-05	0.12676	liquid
271.60	3300.0	62.974	0.015880	5.9998	6.9926	27.093	40.087	78.692	2529.6	-0.00077789	8.0514e-05	0.12670	liquid
271.67	3300.0	62.960	0.015883	6.0049	6.9978	27.112	40.086	78.701	2528.5	-0.00077340	8.0463e-05	0.12664	liquid
271.73	3300.0	62.947	0.015886	6.0099	7.0030	27.132	40.086	78.710	2527.4	-0.00076891	8.0412e-05	0.12657	liquid
271.80	3300.0	62.933	0.015890	6.0149	7.0083	27.151	40.085	78.720	2526.3	-0.00076442	8.0361e-05	0.12651	liquid
271.87	3300.0	62.919	0.015893	6.0199	7.0135	27.170	40.084	78.729	2525.2	-0.00075992	8.0310e-05	0.12645	liquid
271.93	3300.0	62.906	0.015897	6.0250	7.0188	27.190	40.083	78.738	2524.2	-0.00075541	8.0260e-05	0.12639	liquid
272.00	3300.0	62.892	0.015900	6.0300	7.0240	27.209	40.083	78.748	2523.1	-0.00075090	8.0209e-05	0.12633	liquid
272.07	3300.0	62.878	0.015904	6.0350	7.0293	27.228	40.082	78.757	2522.0	-0.00074638	8.0158e-05	0.12627	liquid
272.13	3300.0	62.864	0.015907	6.0401	7.0345	27.247	40.081	78.766	2520.9	-0.00074185	8.0108e-05	0.12621	liquid
272.20	3300.0	62.851	0.015911	6.0451	7.0398	27.267	40.081	78.776	2519.8	-0.00073732	8.0057e-05	0.12615	liquid
272.27	3300.0	62.837	0.015914	6.0501	7.0450	27.286	40.080	78.785	2518.8	-0.00073279	8.0007e-05	0.12609	liquid
272.33	3300.0	62.823	0.015918	6.0552	7.0503	27.305	40.079	78.795	2517.7	-0.00072825	7.9956e-05	0.12603	liquid
272.40	3300.0	62.809	0.015921	6.0602	7.0555	27.325	40.079	78.804	2516.6	-0.00072370	7.9906e-05	0.12597	liquid
272.47	3300.0	62.796	0.015925	6.0653	7.0608	27.344	40.078	78.813	2515.5	-0.00071915	7.9855e-05	0.12591	liquid
272.53	3300.0	62.782	0.015928	6.0703	7.0661	27.363	40.077	78.823	2514.4	-0.00071459	7.9805e-05	0.12585	liquid
272.60	3300.0	62.768	0.015932	6.0753	7.0713	27.383	40.077	78.832	2513.4	-0.00071002	7.9754e-05	0.12579	liquid
272.67	3300.0	62.754	0.015935	6.0804	7.0766	27.402	40.076	78.842	2512.3	-0.00070545	7.9704e-05	0.12573	liquid
272.73	3300.0	62.741	0.015939	6.0854	7.0818	27.421	40.075	78.851	2511.2	-0.00070087	7.9654e-05	0.12567	liquid
272.80	3300.0	62.727	0.015942	6.0904	7.0871	27.440	40.075	78.861	2510.1	-0.00069629	7.9604e-05	0.12561	liquid
272.87	3300.0	62.713	0.015946	6.0955	7.0923	27.460	40.074	78.870	2509.0	-0.00069170	7.9554e-05	0.12555	liquid
272.93	3300.0	62.699	0.015949	6.1005	7.0976	27.479	40.073	78.880	2508.0	-0.00068711	7.9503e-05	0.12549	liquid
273.00	3300.0	62.685	0.015953	6.1056	7.1029	27.498	40.073	78.889	2506.9	-0.00068251	7.9453e-05	0.12543	liquid
273.07	3300.0	62.672	0.015956	6.1106	7.1081	27.517	40.072	78.899	2505.8	-0.00067790	7.9403e-05	0.12537	liquid
273.13	3300.0	62.658	0.015960	6.1156	7.1134	27.537	40.071	78.908	2504.7	-0.00067329	7.9353e-05	0.12531	liquid
273.20	3300.0	62.644	0.015963	6.1207	7.1186	27.556	40.071	78.918	2503.7	-0.00066867	7.9303e-05	0.12525	liquid
273.27	3300.0	62.630	0.015967	6.1257	7.1239	27.575	40.070	78.927	2502.6	-0.00066404	7.9253e-05	0.12519	liquid
273.33	3300.0	62.616	0.015970	6.1308	7.1292	27.594	40.069	78.937	2501.5	-0.00065941	7.9203e-05	0.12513	liquid
273.40	3300.0	62.603	0.015974	6.1358	7.1344	27.614	40.069	78.947	2500.4	-0.00065478	7.9153e-05	0.12507	liquid
273.47	3300.0	62.589	0.015977	6.1408	7.1397	27.633	40.068	78.956	2499.3	-0.00065013	7.9104e-05	0.12501	liquid
273.53	3300.0	62.575	0.015981	6.1459	7.1450	27.652	40.067	78.966	2498.3	-0.00064549	7.9054e-05	0.12496	liquid
273.60	3300.0	62.561	0.015984	6.1509	7.1502	27.671	40.067	78.975	2497.2	-0.00064083	7.9004e-05	0.12490	liquid
273.67	3300.0	62.547	0.015988	6.1560	7.1555	27.691	40.066	78.985	2496.1	-0.00063617	7.8954e-05	0.12484	liquid
273.73	3300.0	62.533	0.015991	6.1610	7.1607	27.710	40.066	78.995	2495.0	-0.00063151	7.8905e-05	0.12478	liquid
273.80	3300.0	62.520	0.015995	6.1661	7.1660	27.729	40.065	79.004	2494.0	-0.00062683	7.8855e-05	0.12472	liquid
273.87	3300.0	62.506	0.015999	6.1711	7.1713	27.748	40.064	79.014	2492.9	-0.00062215	7.8805e-05	0.12466	liquid
273.93	3300.0	62.492	0.016002	6.1762	7.1765	27.768	40.064	79.024	2491.8	-0.00061747	7.8756e-05	0.12460	liquid
274.00	3300.0	62.478	0.016006	6.1812	7.1818	27.787	40.063	79.033	2490.7	-0.00061278	7.8706e-05	0.12454	liquid
274.07	3300.0	62.464	0.016009	6.1863	7.1871	27.806	40.062	79.043	2489.7	-0.00060808	7.8657e-05	0.12448	liquid
274.13	3300.0	62.450	0.016013	6.1913	7.1924	27.825	40.062	79.053	2488.6	-0.00060338	7.8607e-05	0.12442	liquid
274.20	3300.0	62.436	0.016016	6.1964	7.1976	27.845	40.061	79.062	2487.5	-0.00059867	7.8558e-05	0.12436	liquid
274.27	3300.0	62.423	0.016020	6.2014	7.2029	27.864	40.060	79.072	2486.4	-0.00059396	7.8508e-05	0.12430	liquid
274.33	3300.0	62.409	0.016023	6.2065	7.2082	27.883	40.060	79.082	2485.4	-0.00058924	7.8459e-05	0.12424	liquid
274.40	3300.0	62.395	0.016027	6.2115	7.2134	27.902	40.059	79.092	2484.3	-0.00058451	7.8410e-05	0.12418	liquid
274.47	3300.0	62.381	0.016031	6.2166	7.2187	27.921	40.058	79.101	2483.2	-0.00057978	7.8360e-05	0.12412	liquid
274.53	3300.0	62.367	0.016034	6.2216	7.2240	27.941	40.058	79.111	2482.1	-0.00057504	7.8311e-05	0.12406	liquid
274.60	3300.0	62.353	0.016038	6.2267	7.2293	27.960	40.057	79.121	2481.0	-0.00057029	7.8262e-05	0.12400	liquid
274.67	3300.0	62.339	0.016041	6.2317	7.2345	27.979	40.057	79.131	2480.0	-0.00056554	7.8213e-05	0.12394	liquid
274.73	3300.0	62.325	0.016045	6.2368	7.2398	27.998	40.056	79.140	2478.9	-0.00056078	7.8164e-05	0.12388	liquid
274.80	3300.0	62.312	0.016048	6.2418	7.2451	28.017	40.055	79.150	2477.8	-0.00055602	7.8115e-05	0.12382	liquid
274.87	3300.0	62.298	0.016052	6.2469	7.2504	28.037	40.055	79.160	2476.7	-0.00055125	7.8065e-05	0.12376	liquid
274.93	3300.0	62.284	0.016056	6.2519	7.2556	28.056	40.054	79.170	2475.7	-0.00054647	7.8016e-05	0.12370	liquid
275.00	3300.0	62.270	0.016059	6.2570	7.2609	28.075	40.053	79.180	2474.6	-0.00054169	7.7967e-05	0.12364	liquid
275.07	3300.0	62.256	0.016063	6.2620	7.2662	28.094	40.053	79.190	2473.5	-0.00053690	7.7918e-05	0.12358	liquid
275.13	3300.0	62.242	0.016066	6.2671	7.2715	28.113	40.052	79.199	2472.4	-0.00053211	7.7870e-05	0.12352	liquid
275.20	3300.0	62.228	0.016070	6.2721	7.2768	28.133	40.052	79.209	2471.4	-0.00052730	7.7821e-05	0.12347	liquid
275.27	3300.0	62.214	0.016074	6.2772	7.2820	28.152	40.051	79.219	2470.3	-0.00052250	7.7772e-05	0.12341	liquid
275.33	3300.0	62.200	0.016077	6.2822	7.2873	28.171	40.050	79.229	2469.2	-0.00051768	7.7723e-05	0.12335	liquid
275.40	3300.0	62.186	0.016081	6.2873	7.2926	28.190	40.050	79.239	2468.1	-0.00051286	7.7674e-05	0.12329	liquid
275.47	3300.0	62.172	0.016084	6.2924	7.2979	28.209	40.049	79.249	2467.1	-0.00050804	7.7626e-05	0.12323	liquid
275.53	3300.0	62.158	0.016088	6.2974	7.3032	28.229	40.049	79.259	2466.0	-0.00050320	7.7577e-05	0.12317	liquid
275.60	3300.0	62.144	0.016092	6.3025	7.3085	28.248	40.048	79.269	2464.9	-0.00049837	7.7528e-05	0.12311	liquid
275.67	3300.0	62.130	0.016095	6.3075	7.3137	28.267	40.047	79.279	2463.8	-0.00049352	7.7480e-05	0.12305	liquid
275.73	3300.0	62.117	0.016099	6.3126	7.3190	28.286	40.047	79.289	2462.8	-0.00048867	7.7431e-05	0.12299	liquid
275.80	3300.0	62.103	0.016102	6.3177	7.3243	28.305	40.046	79.299	2461.7	-0.00048381	7.7382e-05	0.12293	liquid
275.87	3300.0	62.089	0.016106	6.3227	7.3296	28.324	40.046	79.309	2460.6	-0.00047895	7.7334e-05	0.12287	liquid
275.93	3300.0	62.075	0.016110	6.3278	7.3349	28.344	40.045	79.318	2459.6	-0.00047408	7.7285e-05	0.12281	liquid
276.00	3300.0	62.061	0.016113	6.3328	7.3402	28.363	40.044	79.328	2458.5	-0.00046920	7.7237e-05	0.12275	liquid
276.07	3300.0	62.047	0.016117	6.3379	7.3455	28.382	40.044	79.338	2457.4	-0.00046432	7.7188e-05	0.12269	liquid
276.13	3300.0	62.033	0.016121	6.3430	7.3508	28.401	40.043	79.349	2456.3	-0.00045943	7.7140e-05	0.12264	liquid
276.20	3300.0	62.019	0.016124	6.3480	7.3560	28.420	40.043	79.359	2455.3	-0.00045453	7.7092e-05	0.12258	liquid
276.27	3300.0	62.005	0.016128	6.3531	7.3613	28.439	40.042	79.369	2454.2	-0.00044963	7.7043e-05	0.12252	liquid
276.33	3300.0	61.991	0.016131	6.3582	7.3666	28.458	40.041	79.379	2453.1	-0.00044472	7.6995e-05	0.12246	liquid
276.40	3300.0	61.977	0.016135	6.3632	7.3719	28.478	40.041	79.389	2452.0	-0.00043981	7.6947e-05	0.12240	liquid
