Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
263.13	3400.0	64.810	0.015430	5.3430	6.3368	24.529	40.200	77.356	2683.0	-0.0013638	8.7812e-05	0.13507	liquid
263.20	3400.0	64.797	0.015433	5.3479	6.3420	24.549	40.199	77.364	2682.0	-0.0013601	8.7756e-05	0.13501	liquid
263.27	3400.0	64.784	0.015436	5.3529	6.3471	24.569	40.198	77.371	2680.9	-0.0013564	8.7699e-05	0.13494	liquid
263.33	3400.0	64.771	0.015439	5.3578	6.3523	24.588	40.197	77.379	2679.8	-0.0013527	8.7643e-05	0.13488	liquid
263.40	3400.0	64.757	0.015442	5.3628	6.3574	24.608	40.196	77.387	2678.7	-0.0013490	8.7586e-05	0.13482	liquid
263.47	3400.0	64.744	0.015445	5.3678	6.3626	24.627	40.195	77.395	2677.6	-0.0013452	8.7530e-05	0.13476	liquid
263.53	3400.0	64.731	0.015449	5.3727	6.3678	24.647	40.194	77.402	2676.5	-0.0013415	8.7474e-05	0.13470	liquid
263.60	3400.0	64.718	0.015452	5.3777	6.3729	24.667	40.193	77.410	2675.4	-0.0013378	8.7418e-05	0.13464	liquid
263.67	3400.0	64.705	0.015455	5.3826	6.3781	24.686	40.193	77.418	2674.4	-0.0013340	8.7362e-05	0.13457	liquid
263.73	3400.0	64.692	0.015458	5.3876	6.3832	24.706	40.192	77.426	2673.3	-0.0013303	8.7306e-05	0.13451	liquid
263.80	3400.0	64.679	0.015461	5.3926	6.3884	24.725	40.191	77.434	2672.2	-0.0013265	8.7250e-05	0.13445	liquid
263.87	3400.0	64.665	0.015464	5.3975	6.3936	24.745	40.190	77.441	2671.1	-0.0013228	8.7194e-05	0.13439	liquid
263.93	3400.0	64.652	0.015467	5.4025	6.3987	24.764	40.189	77.449	2670.0	-0.0013190	8.7138e-05	0.13433	liquid
264.00	3400.0	64.639	0.015471	5.4074	6.4039	24.784	40.188	77.457	2669.0	-0.0013153	8.7082e-05	0.13427	liquid
264.07	3400.0	64.626	0.015474	5.4124	6.4091	24.804	40.187	77.465	2667.9	-0.0013115	8.7026e-05	0.13420	liquid
264.13	3400.0	64.613	0.015477	5.4174	6.4142	24.823	40.187	77.473	2666.8	-0.0013077	8.6970e-05	0.13414	liquid
264.20	3400.0	64.600	0.015480	5.4223	6.4194	24.843	40.186	77.481	2665.7	-0.0013039	8.6915e-05	0.13408	liquid
264.27	3400.0	64.586	0.015483	5.4273	6.4246	24.862	40.185	77.489	2664.6	-0.0013002	8.6859e-05	0.13402	liquid
264.33	3400.0	64.573	0.015486	5.4322	6.4297	24.882	40.184	77.496	2663.5	-0.0012964	8.6803e-05	0.13396	liquid
264.40	3400.0	64.560	0.015489	5.4372	6.4349	24.901	40.183	77.504	2662.5	-0.0012926	8.6748e-05	0.13390	liquid
264.47	3400.0	64.547	0.015493	5.4422	6.4401	24.921	40.182	77.512	2661.4	-0.0012888	8.6692e-05	0.13384	liquid
264.53	3400.0	64.534	0.015496	5.4471	6.4452	24.940	40.181	77.520	2660.3	-0.0012850	8.6637e-05	0.13377	liquid
264.60	3400.0	64.520	0.015499	5.4521	6.4504	24.960	40.181	77.528	2659.2	-0.0012812	8.6581e-05	0.13371	liquid
264.67	3400.0	64.507	0.015502	5.4571	6.4556	24.979	40.180	77.536	2658.1	-0.0012774	8.6526e-05	0.13365	liquid
264.73	3400.0	64.494	0.015505	5.4620	6.4607	24.999	40.179	77.544	2657.0	-0.0012735	8.6471e-05	0.13359	liquid
264.80	3400.0	64.481	0.015509	5.4670	6.4659	25.019	40.178	77.552	2656.0	-0.0012697	8.6415e-05	0.13353	liquid
264.87	3400.0	64.468	0.015512	5.4720	6.4711	25.038	40.177	77.560	2654.9	-0.0012659	8.6360e-05	0.13347	liquid
264.93	3400.0	64.454	0.015515	5.4769	6.4762	25.058	40.176	77.568	2653.8	-0.0012621	8.6305e-05	0.13341	liquid
265.00	3400.0	64.441	0.015518	5.4819	6.4814	25.077	40.176	77.576	2652.7	-0.0012582	8.6250e-05	0.13334	liquid
265.07	3400.0	64.428	0.015521	5.4869	6.4866	25.097	40.175	77.584	2651.6	-0.0012544	8.6195e-05	0.13328	liquid
265.13	3400.0	64.415	0.015524	5.4918	6.4918	25.116	40.174	77.592	2650.6	-0.0012506	8.6139e-05	0.13322	liquid
265.20	3400.0	64.401	0.015528	5.4968	6.4969	25.136	40.173	77.600	2649.5	-0.0012467	8.6084e-05	0.13316	liquid
265.27	3400.0	64.388	0.015531	5.5018	6.5021	25.155	40.172	77.608	2648.4	-0.0012428	8.6029e-05	0.13310	liquid
265.33	3400.0	64.375	0.015534	5.5067	6.5073	25.175	40.171	77.616	2647.3	-0.0012390	8.5975e-05	0.13304	liquid
265.40	3400.0	64.362	0.015537	5.5117	6.5125	25.194	40.171	77.624	2646.2	-0.0012351	8.5920e-05	0.13298	liquid
265.47	3400.0	64.348	0.015540	5.5167	6.5176	25.214	40.170	77.632	2645.2	-0.0012313	8.5865e-05	0.13292	liquid
265.53	3400.0	64.335	0.015544	5.5216	6.5228	25.233	40.169	77.640	2644.1	-0.0012274	8.5810e-05	0.13285	liquid
265.60	3400.0	64.322	0.015547	5.5266	6.5280	25.253	40.168	77.648	2643.0	-0.0012235	8.5755e-05	0.13279	liquid
265.67	3400.0	64.309	0.015550	5.5316	6.5332	25.272	40.167	77.656	2641.9	-0.0012196	8.5701e-05	0.13273	liquid
265.73	3400.0	64.295	0.015553	5.5365	6.5383	25.292	40.166	77.664	2640.8	-0.0012157	8.5646e-05	0.13267	liquid
265.80	3400.0	64.282	0.015556	5.5415	6.5435	25.311	40.166	77.672	2639.8	-0.0012118	8.5591e-05	0.13261	liquid
265.87	3400.0	64.269	0.015560	5.5465	6.5487	25.331	40.165	77.680	2638.7	-0.0012080	8.5537e-05	0.13255	liquid
265.93	3400.0	64.256	0.015563	5.5515	6.5539	25.350	40.164	77.688	2637.6	-0.0012041	8.5482e-05	0.13249	liquid
266.00	3400.0	64.242	0.015566	5.5564	6.5590	25.370	40.163	77.696	2636.5	-0.0012001	8.5428e-05	0.13243	liquid
266.07	3400.0	64.229	0.015569	5.5614	6.5642	25.389	40.162	77.704	2635.4	-0.0011962	8.5373e-05	0.13236	liquid
266.13	3400.0	64.216	0.015572	5.5664	6.5694	25.408	40.162	77.713	2634.4	-0.0011923	8.5319e-05	0.13230	liquid
266.20	3400.0	64.203	0.015576	5.5714	6.5746	25.428	40.161	77.721	2633.3	-0.0011884	8.5265e-05	0.13224	liquid
266.27	3400.0	64.189	0.015579	5.5763	6.5798	25.447	40.160	77.729	2632.2	-0.0011845	8.5210e-05	0.13218	liquid
266.33	3400.0	64.176	0.015582	5.5813	6.5850	25.467	40.159	77.737	2631.1	-0.0011805	8.5156e-05	0.13212	liquid
266.40	3400.0	64.163	0.015585	5.5863	6.5901	25.486	40.158	77.745	2630.0	-0.0011766	8.5102e-05	0.13206	liquid
266.47	3400.0	64.149	0.015589	5.5912	6.5953	25.506	40.157	77.753	2629.0	-0.0011727	8.5048e-05	0.13200	liquid
266.53	3400.0	64.136	0.015592	5.5962	6.6005	25.525	40.157	77.761	2627.9	-0.0011687	8.4994e-05	0.13194	liquid
266.60	3400.0	64.123	0.015595	5.6012	6.6057	25.545	40.156	77.770	2626.8	-0.0011648	8.4940e-05	0.13188	liquid
266.67	3400.0	64.109	0.015598	5.6062	6.6109	25.564	40.155	77.778	2625.7	-0.0011608	8.4886e-05	0.13181	liquid
266.73	3400.0	64.096	0.015602	5.6112	6.6161	25.584	40.154	77.786	2624.6	-0.0011569	8.4832e-05	0.13175	liquid
266.80	3400.0	64.083	0.015605	5.6161	6.6212	25.603	40.153	77.794	2623.6	-0.0011529	8.4778e-05	0.13169	liquid
266.87	3400.0	64.070	0.015608	5.6211	6.6264	25.622	40.153	77.802	2622.5	-0.0011489	8.4724e-05	0.13163	liquid
266.93	3400.0	64.056	0.015611	5.6261	6.6316	25.642	40.152	77.811	2621.4	-0.0011449	8.4670e-05	0.13157	liquid
267.00	3400.0	64.043	0.015615	5.6311	6.6368	25.661	40.151	77.819	2620.3	-0.0011410	8.4616e-05	0.13151	liquid
267.07	3400.0	64.030	0.015618	5.6360	6.6420	25.681	40.150	77.827	2619.3	-0.0011370	8.4562e-05	0.13145	liquid
267.13	3400.0	64.016	0.015621	5.6410	6.6472	25.700	40.150	77.835	2618.2	-0.0011330	8.4509e-05	0.13139	liquid
267.20	3400.0	64.003	0.015624	5.6460	6.6524	25.720	40.149	77.844	2617.1	-0.0011290	8.4455e-05	0.13133	liquid
267.27	3400.0	63.990	0.015628	5.6510	6.6576	25.739	40.148	77.852	2616.0	-0.0011250	8.4401e-05	0.13127	liquid
267.33	3400.0	63.976	0.015631	5.6560	6.6628	25.758	40.147	77.860	2614.9	-0.0011210	8.4348e-05	0.13121	liquid
267.40	3400.0	63.963	0.015634	5.6609	6.6679	25.778	40.146	77.868	2613.9	-0.0011170	8.4294e-05	0.13114	liquid
267.47	3400.0	63.950	0.015637	5.6659	6.6731	25.797	40.146	77.877	2612.8	-0.0011130	8.4241e-05	0.13108	liquid
267.53	3400.0	63.936	0.015641	5.6709	6.6783	25.817	40.145	77.885	2611.7	-0.0011089	8.4187e-05	0.13102	liquid
267.60	3400.0	63.923	0.015644	5.6759	6.6835	25.836	40.144	77.893	2610.6	-0.0011049	8.4134e-05	0.13096	liquid
267.67	3400.0	63.909	0.015647	5.6809	6.6887	25.855	40.143	77.902	2609.6	-0.0011009	8.4081e-05	0.13090	liquid
267.73	3400.0	63.896	0.015650	5.6859	6.6939	25.875	40.142	77.910	2608.5	-0.0010969	8.4027e-05	0.13084	liquid
267.80	3400.0	63.883	0.015654	5.6908	6.6991	25.894	40.142	77.918	2607.4	-0.0010928	8.3974e-05	0.13078	liquid
267.87	3400.0	63.869	0.015657	5.6958	6.7043	25.914	40.141	77.927	2606.3	-0.0010888	8.3921e-05	0.13072	liquid
267.93	3400.0	63.856	0.015660	5.7008	6.7095	25.933	40.140	77.935	2605.3	-0.0010847	8.3868e-05	0.13066	liquid
268.00	3400.0	63.843	0.015664	5.7058	6.7147	25.952	40.139	77.943	2604.2	-0.0010807	8.3815e-05	0.13060	liquid
268.07	3400.0	63.829	0.015667	5.7108	6.7199	25.972	40.139	77.952	2603.1	-0.0010766	8.3761e-05	0.13054	liquid
268.13	3400.0	63.816	0.015670	5.7158	6.7251	25.991	40.138	77.960	2602.0	-0.0010725	8.3708e-05	0.13048	liquid
268.20	3400.0	63.803	0.015673	5.7207	6.7303	26.011	40.137	77.969	2601.0	-0.0010685	8.3655e-05	0.13042	liquid
268.27	3400.0	63.789	0.015677	5.7257	6.7355	26.030	40.136	77.977	2599.9	-0.0010644	8.3602e-05	0.13036	liquid
268.33	3400.0	63.776	0.015680	5.7307	6.7407	26.049	40.135	77.985	2598.8	-0.0010603	8.3550e-05	0.13029	liquid
268.40	3400.0	63.762	0.015683	5.7357	6.7459	26.069	40.135	77.994	2597.7	-0.0010562	8.3497e-05	0.13023	liquid
268.47	3400.0	63.749	0.015687	5.7407	6.7511	26.088	40.134	78.002	2596.6	-0.0010521	8.3444e-05	0.13017	liquid
268.53	3400.0	63.736	0.015690	5.7457	6.7563	26.107	40.133	78.011	2595.6	-0.0010481	8.3391e-05	0.13011	liquid
268.60	3400.0	63.722	0.015693	5.7507	6.7615	26.127	40.132	78.019	2594.5	-0.0010440	8.3338e-05	0.13005	liquid
268.67	3400.0	63.709	0.015696	5.7557	6.7667	26.146	40.132	78.028	2593.4	-0.0010398	8.3286e-05	0.12999	liquid
268.73	3400.0	63.695	0.015700	5.7607	6.7719	26.166	40.131	78.036	2592.3	-0.0010357	8.3233e-05	0.12993	liquid
268.80	3400.0	63.682	0.015703	5.7656	6.7771	26.185	40.130	78.045	2591.3	-0.0010316	8.3180e-05	0.12987	liquid
268.87	3400.0	63.668	0.015706	5.7706	6.7823	26.204	40.129	78.053	2590.2	-0.0010275	8.3128e-05	0.12981	liquid
268.93	3400.0	63.655	0.015710	5.7756	6.7875	26.224	40.129	78.062	2589.1	-0.0010234	8.3075e-05	0.12975	liquid
269.00	3400.0	63.642	0.015713	5.7806	6.7927	26.243	40.128	78.070	2588.0	-0.0010192	8.3023e-05	0.12969	liquid
269.07	3400.0	63.628	0.015716	5.7856	6.7979	26.262	40.127	78.079	2587.0	-0.0010151	8.2970e-05	0.12963	liquid
269.13	3400.0	63.615	0.015720	5.7906	6.8031	26.282	40.126	78.087	2585.9	-0.0010110	8.2918e-05	0.12957	liquid
269.20	3400.0	63.601	0.015723	5.7956	6.8083	26.301	40.126	78.096	2584.8	-0.0010068	8.2865e-05	0.12951	liquid
269.27	3400.0	63.588	0.015726	5.8006	6.8135	26.320	40.125	78.104	2583.8	-0.0010027	8.2813e-05	0.12945	liquid
269.33	3400.0	63.574	0.015730	5.8056	6.8187	26.340	40.124	78.113	2582.7	-0.00099851	8.2761e-05	0.12939	liquid
269.40	3400.0	63.561	0.015733	5.8106	6.8239	26.359	40.123	78.121	2581.6	-0.00099435	8.2709e-05	0.12933	liquid
269.47	3400.0	63.548	0.015736	5.8156	6.8291	26.378	40.123	78.130	2580.5	-0.00099018	8.2656e-05	0.12927	liquid
269.53	3400.0	63.534	0.015740	5.8206	6.8343	26.398	40.122	78.139	2579.5	-0.00098601	8.2604e-05	0.12921	liquid
269.60	3400.0	63.521	0.015743	5.8255	6.8396	26.417	40.121	78.147	2578.4	-0.00098183	8.2552e-05	0.12915	liquid
269.67	3400.0	63.507	0.015746	5.8305	6.8448	26.436	40.120	78.156	2577.3	-0.00097765	8.2500e-05	0.12908	liquid
269.73	3400.0	63.494	0.015750	5.8355	6.8500	26.456	40.120	78.164	2576.2	-0.00097346	8.2448e-05	0.12902	liquid
269.80	3400.0	63.480	0.015753	5.8405	6.8552	26.475	40.119	78.173	2575.2	-0.00096927	8.2396e-05	0.12896	liquid
269.87	3400.0	63.467	0.015756	5.8455	6.8604	26.494	40.118	78.182	2574.1	-0.00096507	8.2344e-05	0.12890	liquid
269.93	3400.0	63.453	0.015760	5.8505	6.8656	26.514	40.118	78.190	2573.0	-0.00096087	8.2292e-05	0.12884	liquid
270.00	3400.0	63.440	0.015763	5.8555	6.8708	26.533	40.117	78.199	2571.9	-0.00095666	8.2240e-05	0.12878	liquid
270.07	3400.0	63.426	0.015766	5.8605	6.8760	26.552	40.116	78.207	2570.9	-0.00095244	8.2189e-05	0.12872	liquid
270.13	3400.0	63.413	0.015770	5.8655	6.8813	26.571	40.115	78.216	2569.8	-0.00094822	8.2137e-05	0.12866	liquid
270.20	3400.0	63.399	0.015773	5.8705	6.8865	26.591	40.115	78.225	2568.7	-0.00094400	8.2085e-05	0.12860	liquid
270.27	3400.0	63.386	0.015776	5.8755	6.8917	26.610	40.114	78.234	2567.7	-0.00093977	8.2033e-05	0.12854	liquid
270.33	3400.0	63.372	0.015780	5.8805	6.8969	26.629	40.113	78.242	2566.6	-0.00093553	8.1982e-05	0.12848	liquid
270.40	3400.0	63.359	0.015783	5.8855	6.9021	26.649	40.112	78.251	2565.5	-0.00093129	8.1930e-05	0.12842	liquid
270.47	3400.0	63.345	0.015786	5.8905	6.9073	26.668	40.112	78.260	2564.4	-0.00092705	8.1878e-05	0.12836	liquid
270.53	3400.0	63.332	0.015790	5.8955	6.9126	26.687	40.111	78.268	2563.4	-0.00092280	8.1827e-05	0.12830	liquid
270.60	3400.0	63.318	0.015793	5.9005	6.9178	26.707	40.110	78.277	2562.3	-0.00091854	8.1775e-05	0.12824	liquid
270.67	3400.0	63.305	0.015797	5.9055	6.9230	26.726	40.110	78.286	2561.2	-0.00091428	8.1724e-05	0.12818	liquid
270.73	3400.0	63.291	0.015800	5.9105	6.9282	26.745	40.109	78.295	2560.1	-0.00091001	8.1673e-05	0.12812	liquid
270.80	3400.0	63.278	0.015803	5.9155	6.9334	26.764	40.108	78.303	2559.1	-0.00090574	8.1621e-05	0.12806	liquid
270.87	3400.0	63.264	0.015807	5.9205	6.9386	26.784	40.107	78.312	2558.0	-0.00090146	8.1570e-05	0.12800	liquid
270.93	3400.0	63.251	0.015810	5.9255	6.9439	26.803	40.107	78.321	2556.9	-0.00089717	8.1519e-05	0.12794	liquid
271.00	3400.0	63.237	0.015814	5.9305	6.9491	26.822	40.106	78.330	2555.9	-0.00089289	8.1467e-05	0.12788	liquid
271.07	3400.0	63.224	0.015817	5.9355	6.9543	26.841	40.105	78.338	2554.8	-0.00088859	8.1416e-05	0.12782	liquid
271.13	3400.0	63.210	0.015820	5.9405	6.9595	26.861	40.105	78.347	2553.7	-0.00088429	8.1365e-05	0.12776	liquid
271.20	3400.0	63.196	0.015824	5.9455	6.9648	26.880	40.104	78.356	2552.6	-0.00087999	8.1314e-05	0.12770	liquid
271.27	3400.0	63.183	0.015827	5.9506	6.9700	26.899	40.103	78.365	2551.6	-0.00087568	8.1263e-05	0.12764	liquid
271.33	3400.0	63.169	0.015830	5.9556	6.9752	26.919	40.102	78.374	2550.5	-0.00087136	8.1212e-05	0.12758	liquid
271.40	3400.0	63.156	0.015834	5.9606	6.9804	26.938	40.102	78.383	2549.4	-0.00086704	8.1161e-05	0.12752	liquid
271.47	3400.0	63.142	0.015837	5.9656	6.9857	26.957	40.101	78.391	2548.4	-0.00086271	8.1110e-05	0.12746	liquid
271.53	3400.0	63.129	0.015841	5.9706	6.9909	26.976	40.100	78.400	2547.3	-0.00085838	8.1059e-05	0.12740	liquid
271.60	3400.0	63.115	0.015844	5.9756	6.9961	26.996	40.100	78.409	2546.2	-0.00085404	8.1008e-05	0.12734	liquid
271.67	3400.0	63.102	0.015847	5.9806	7.0013	27.015	40.099	78.418	2545.2	-0.00084970	8.0957e-05	0.12728	liquid
271.73	3400.0	63.088	0.015851	5.9856	7.0066	27.034	40.098	78.427	2544.1	-0.00084535	8.0906e-05	0.12722	liquid
271.80	3400.0	63.074	0.015854	5.9906	7.0118	27.053	40.098	78.436	2543.0	-0.00084100	8.0855e-05	0.12716	liquid
271.87	3400.0	63.061	0.015858	5.9956	7.0170	27.072	40.097	78.445	2541.9	-0.00083664	8.0805e-05	0.12710	liquid
271.93	3400.0	63.047	0.015861	6.0006	7.0223	27.092	40.096	78.454	2540.9	-0.00083227	8.0754e-05	0.12704	liquid
272.00	3400.0	63.034	0.015865	6.0056	7.0275	27.111	40.095	78.463	2539.8	-0.00082790	8.0703e-05	0.12698	liquid
272.07	3400.0	63.020	0.015868	6.0107	7.0327	27.130	40.095	78.472	2538.7	-0.00082353	8.0653e-05	0.12692	liquid
272.13	3400.0	63.006	0.015871	6.0157	7.0379	27.149	40.094	78.480	2537.7	-0.00081915	8.0602e-05	0.12686	liquid
272.20	3400.0	62.993	0.015875	6.0207	7.0432	27.169	40.093	78.489	2536.6	-0.00081476	8.0552e-05	0.12680	liquid
272.27	3400.0	62.979	0.015878	6.0257	7.0484	27.188	40.093	78.498	2535.5	-0.00081037	8.0501e-05	0.12674	liquid
272.33	3400.0	62.966	0.015882	6.0307	7.0536	27.207	40.092	78.507	2534.5	-0.00080597	8.0451e-05	0.12668	liquid
272.40	3400.0	62.952	0.015885	6.0357	7.0589	27.226	40.091	78.516	2533.4	-0.00080157	8.0400e-05	0.12662	liquid
272.47	3400.0	62.938	0.015889	6.0407	7.0641	27.246	40.091	78.525	2532.3	-0.00079716	8.0350e-05	0.12656	liquid
272.53	3400.0	62.925	0.015892	6.0457	7.0694	27.265	40.090	78.534	2531.2	-0.00079274	8.0300e-05	0.12650	liquid
272.60	3400.0	62.911	0.015895	6.0508	7.0746	27.284	40.089	78.543	2530.2	-0.00078832	8.0249e-05	0.12644	liquid
272.67	3400.0	62.897	0.015899	6.0558	7.0798	27.303	40.089	78.552	2529.1	-0.00078390	8.0199e-05	0.12638	liquid
272.73	3400.0	62.884	0.015902	6.0608	7.0851	27.322	40.088	78.561	2528.0	-0.00077946	8.0149e-05	0.12632	liquid
272.80	3400.0	62.870	0.015906	6.0658	7.0903	27.342	40.087	78.570	2527.0	-0.00077503	8.0099e-05	0.12627	liquid
272.87	3400.0	62.857	0.015909	6.0708	7.0955	27.361	40.087	78.580	2525.9	-0.00077059	8.0048e-05	0.12621	liquid
272.93	3400.0	62.843	0.015913	6.0758	7.1008	27.380	40.086	78.589	2524.8	-0.00076614	7.9998e-05	0.12615	liquid
273.00	3400.0	62.829	0.015916	6.0809	7.1060	27.399	40.085	78.598	2523.8	-0.00076168	7.9948e-05	0.12609	liquid
273.07	3400.0	62.816	0.015920	6.0859	7.1113	27.418	40.085	78.607	2522.7	-0.00075722	7.9898e-05	0.12603	liquid
273.13	3400.0	62.802	0.015923	6.0909	7.1165	27.438	40.084	78.616	2521.6	-0.00075276	7.9848e-05	0.12597	liquid
273.20	3400.0	62.788	0.015927	6.0959	7.1217	27.457	40.083	78.625	2520.6	-0.00074829	7.9798e-05	0.12591	liquid
273.27	3400.0	62.775	0.015930	6.1009	7.1270	27.476	40.083	78.634	2519.5	-0.00074381	7.9748e-05	0.12585	liquid
273.33	3400.0	62.761	0.015933	6.1059	7.1322	27.495	40.082	78.643	2518.4	-0.00073933	7.9698e-05	0.12579	liquid
273.40	3400.0	62.747	0.015937	6.1110	7.1375	27.514	40.081	78.652	2517.4	-0.00073484	7.9649e-05	0.12573	liquid
273.47	3400.0	62.734	0.015940	6.1160	7.1427	27.533	40.081	78.661	2516.3	-0.00073035	7.9599e-05	0.12567	liquid
273.53	3400.0	62.720	0.015944	6.1210	7.1480	27.553	40.080	78.671	2515.2	-0.00072585	7.9549e-05	0.12561	liquid
273.60	3400.0	62.706	0.015947	6.1260	7.1532	27.572	40.079	78.680	2514.2	-0.00072135	7.9499e-05	0.12555	liquid
273.67	3400.0	62.693	0.015951	6.1310	7.1584	27.591	40.079	78.689	2513.1	-0.00071684	7.9450e-05	0.12549	liquid
273.73	3400.0	62.679	0.015954	6.1361	7.1637	27.610	40.078	78.698	2512.0	-0.00071232	7.9400e-05	0.12543	liquid
273.80	3400.0	62.665	0.015958	6.1411	7.1689	27.629	40.077	78.707	2511.0	-0.00070780	7.9350e-05	0.12537	liquid
273.87	3400.0	62.651	0.015961	6.1461	7.1742	27.648	40.077	78.717	2509.9	-0.00070327	7.9301e-05	0.12531	liquid
273.93	3400.0	62.638	0.015965	6.1511	7.1794	27.668	40.076	78.726	2508.8	-0.00069874	7.9251e-05	0.12525	liquid
274.00	3400.0	62.624	0.015968	6.1562	7.1847	27.687	40.075	78.735	2507.8	-0.00069420	7.9202e-05	0.12519	liquid
274.07	3400.0	62.610	0.015972	6.1612	7.1899	27.706	40.075	78.744	2506.7	-0.00068966	7.9152e-05	0.12513	liquid
274.13	3400.0	62.597	0.015975	6.1662	7.1952	27.725	40.074	78.753	2505.6	-0.00068511	7.9103e-05	0.12508	liquid
274.20	3400.0	62.583	0.015979	6.1712	7.2004	27.744	40.073	78.763	2504.6	-0.00068055	7.9054e-05	0.12502	liquid
274.27	3400.0	62.569	0.015982	6.1763	7.2057	27.763	40.073	78.772	2503.5	-0.00067599	7.9004e-05	0.12496	liquid
274.33	3400.0	62.555	0.015986	6.1813	7.2109	27.783	40.072	78.781	2502.4	-0.00067142	7.8955e-05	0.12490	liquid
274.40	3400.0	62.542	0.015989	6.1863	7.2162	27.802	40.071	78.790	2501.4	-0.00066685	7.8906e-05	0.12484	liquid
274.47	3400.0	62.528	0.015993	6.1913	7.2214	27.821	40.071	78.800	2500.3	-0.00066227	7.8856e-05	0.12478	liquid
274.53	3400.0	62.514	0.015996	6.1964	7.2267	27.840	40.070	78.809	2499.2	-0.00065768	7.8807e-05	0.12472	liquid
274.60	3400.0	62.501	0.016000	6.2014	7.2319	27.859	40.070	78.818	2498.2	-0.00065309	7.8758e-05	0.12466	liquid
274.67	3400.0	62.487	0.016003	6.2064	7.2372	27.878	40.069	78.828	2497.1	-0.00064850	7.8709e-05	0.12460	liquid
274.73	3400.0	62.473	0.016007	6.2114	7.2425	27.897	40.068	78.837	2496.0	-0.00064389	7.8660e-05	0.12454	liquid
274.80	3400.0	62.459	0.016010	6.2165	7.2477	27.916	40.068	78.846	2495.0	-0.00063928	7.8611e-05	0.12448	liquid
274.87	3400.0	62.446	0.016014	6.2215	7.2530	27.936	40.067	78.856	2493.9	-0.00063467	7.8562e-05	0.12442	liquid
274.93	3400.0	62.432	0.016017	6.2265	7.2582	27.955	40.066	78.865	2492.8	-0.00063005	7.8513e-05	0.12436	liquid
275.00	3400.0	62.418	0.016021	6.2316	7.2635	27.974	40.066	78.874	2491.8	-0.00062543	7.8464e-05	0.12431	liquid
275.07	3400.0	62.404	0.016025	6.2366	7.2687	27.993	40.065	78.884	2490.7	-0.00062079	7.8415e-05	0.12425	liquid
275.13	3400.0	62.390	0.016028	6.2416	7.2740	28.012	40.064	78.893	2489.6	-0.00061616	7.8366e-05	0.12419	liquid
275.20	3400.0	62.377	0.016032	6.2467	7.2793	28.031	40.064	78.903	2488.6	-0.00061151	7.8317e-05	0.12413	liquid
275.27	3400.0	62.363	0.016035	6.2517	7.2845	28.050	40.063	78.912	2487.5	-0.00060686	7.8268e-05	0.12407	liquid
275.33	3400.0	62.349	0.016039	6.2567	7.2898	28.069	40.063	78.921	2486.4	-0.00060221	7.8220e-05	0.12401	liquid
275.40	3400.0	62.335	0.016042	6.2618	7.2950	28.089	40.062	78.931	2485.4	-0.00059755	7.8171e-05	0.12395	liquid
275.47	3400.0	62.322	0.016046	6.2668	7.3003	28.108	40.061	78.940	2484.3	-0.00059288	7.8122e-05	0.12389	liquid
275.53	3400.0	62.308	0.016049	6.2718	7.3056	28.127	40.061	78.950	2483.3	-0.00058821	7.8074e-05	0.12383	liquid
275.60	3400.0	62.294	0.016053	6.2769	7.3108	28.146	40.060	78.959	2482.2	-0.00058353	7.8025e-05	0.12377	liquid
275.67	3400.0	62.280	0.016056	6.2819	7.3161	28.165	40.059	78.969	2481.1	-0.00057884	7.7976e-05	0.12372	liquid
275.73	3400.0	62.266	0.016060	6.2869	7.3214	28.184	40.059	78.978	2480.1	-0.00057415	7.7928e-05	0.12366	liquid
275.80	3400.0	62.253	0.016064	6.2920	7.3266	28.203	40.058	78.988	2479.0	-0.00056946	7.7879e-05	0.12360	liquid
275.87	3400.0	62.239	0.016067	6.2970	7.3319	28.222	40.058	78.997	2477.9	-0.00056475	7.7831e-05	0.12354	liquid
275.93	3400.0	62.225	0.016071	6.3020	7.3372	28.241	40.057	79.007	2476.9	-0.00056004	7.7782e-05	0.12348	liquid
276.00	3400.0	62.211	0.016074	6.3071	7.3424	28.260	40.056	79.016	2475.8	-0.00055533	7.7734e-05	0.12342	liquid
276.07	3400.0	62.197	0.016078	6.3121	7.3477	28.279	40.056	79.026	2474.7	-0.00055061	7.7686e-05	0.12336	liquid
276.13	3400.0	62.183	0.016081	6.3172	7.3530	28.299	40.055	79.035	2473.7	-0.00054588	7.7637e-05	0.12330	liquid
276.20	3400.0	62.170	0.016085	6.3222	7.3582	28.318	40.055	79.045	2472.6	-0.00054115	7.7589e-05	0.12324	liquid
276.27	3400.0	62.156	0.016089	6.3272	7.3635	28.337	40.054	79.054	2471.6	-0.00053641	7.7541e-05	0.12319	liquid
276.33	3400.0	62.142	0.016092	6.3323	7.3688	28.356	40.053	79.064	2470.5	-0.00053167	7.7493e-05	0.12313	liquid
276.40	3400.0	62.128	0.016096	6.3373	7.3740	28.375	40.053	79.073	2469.4	-0.00052692	7.7444e-05	0.12307	liquid
