Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
263.13	3200.0	64.559	0.015490	5.3866	6.3256	24.709	40.172	77.832	2651.8	-0.0012410	8.6823e-05	0.13385	liquid
263.20	3200.0	64.545	0.015493	5.3916	6.3308	24.729	40.171	77.840	2650.7	-0.0012371	8.6767e-05	0.13379	liquid
263.27	3200.0	64.532	0.015496	5.3965	6.3360	24.749	40.171	77.849	2649.6	-0.0012332	8.6710e-05	0.13372	liquid
263.33	3200.0	64.518	0.015499	5.4015	6.3411	24.769	40.170	77.857	2648.5	-0.0012292	8.6654e-05	0.13366	liquid
263.40	3200.0	64.505	0.015503	5.4065	6.3463	24.788	40.169	77.866	2647.4	-0.0012253	8.6598e-05	0.13360	liquid
263.47	3200.0	64.492	0.015506	5.4115	6.3515	24.808	40.168	77.874	2646.3	-0.0012213	8.6541e-05	0.13354	liquid
263.53	3200.0	64.478	0.015509	5.4165	6.3567	24.828	40.167	77.883	2645.2	-0.0012174	8.6485e-05	0.13347	liquid
263.60	3200.0	64.465	0.015512	5.4215	6.3619	24.847	40.166	77.891	2644.1	-0.0012134	8.6429e-05	0.13341	liquid
263.67	3200.0	64.451	0.015516	5.4265	6.3671	24.867	40.165	77.900	2643.0	-0.0012094	8.6373e-05	0.13335	liquid
263.73	3200.0	64.438	0.015519	5.4315	6.3723	24.887	40.165	77.908	2641.9	-0.0012055	8.6317e-05	0.13329	liquid
263.80	3200.0	64.425	0.015522	5.4365	6.3775	24.906	40.164	77.917	2640.8	-0.0012015	8.6261e-05	0.13323	liquid
263.87	3200.0	64.411	0.015525	5.4415	6.3827	24.926	40.163	77.925	2639.7	-0.0011975	8.6205e-05	0.13316	liquid
263.93	3200.0	64.398	0.015528	5.4465	6.3879	24.946	40.162	77.934	2638.6	-0.0011935	8.6149e-05	0.13310	liquid
264.00	3200.0	64.384	0.015532	5.4515	6.3931	24.966	40.161	77.942	2637.5	-0.0011895	8.6093e-05	0.13304	liquid
264.07	3200.0	64.371	0.015535	5.4565	6.3983	24.985	40.160	77.951	2636.4	-0.0011855	8.6037e-05	0.13298	liquid
264.13	3200.0	64.358	0.015538	5.4615	6.4035	25.005	40.160	77.959	2635.3	-0.0011815	8.5982e-05	0.13291	liquid
264.20	3200.0	64.344	0.015541	5.4665	6.4087	25.025	40.159	77.968	2634.2	-0.0011775	8.5926e-05	0.13285	liquid
264.27	3200.0	64.331	0.015545	5.4715	6.4139	25.044	40.158	77.977	2633.1	-0.0011735	8.5870e-05	0.13279	liquid
264.33	3200.0	64.317	0.015548	5.4765	6.4191	25.064	40.157	77.985	2632.0	-0.0011695	8.5814e-05	0.13273	liquid
264.40	3200.0	64.304	0.015551	5.4815	6.4243	25.084	40.156	77.994	2630.9	-0.0011655	8.5759e-05	0.13267	liquid
264.47	3200.0	64.290	0.015554	5.4865	6.4295	25.103	40.155	78.002	2629.8	-0.0011615	8.5703e-05	0.13260	liquid
264.53	3200.0	64.277	0.015558	5.4915	6.4347	25.123	40.155	78.011	2628.7	-0.0011574	8.5648e-05	0.13254	liquid
264.60	3200.0	64.264	0.015561	5.4965	6.4399	25.143	40.154	78.020	2627.6	-0.0011534	8.5592e-05	0.13248	liquid
264.67	3200.0	64.250	0.015564	5.5015	6.4451	25.162	40.153	78.028	2626.5	-0.0011493	8.5537e-05	0.13242	liquid
264.73	3200.0	64.237	0.015567	5.5065	6.4503	25.182	40.152	78.037	2625.4	-0.0011453	8.5482e-05	0.13236	liquid
264.80	3200.0	64.223	0.015571	5.5116	6.4555	25.201	40.151	78.046	2624.3	-0.0011412	8.5426e-05	0.13229	liquid
264.87	3200.0	64.210	0.015574	5.5166	6.4607	25.221	40.150	78.054	2623.2	-0.0011372	8.5371e-05	0.13223	liquid
264.93	3200.0	64.196	0.015577	5.5216	6.4659	25.241	40.150	78.063	2622.1	-0.0011331	8.5316e-05	0.13217	liquid
265.00	3200.0	64.183	0.015580	5.5266	6.4711	25.260	40.149	78.072	2621.0	-0.0011290	8.5261e-05	0.13211	liquid
265.07	3200.0	64.169	0.015584	5.5316	6.4763	25.280	40.148	78.080	2619.9	-0.0011250	8.5206e-05	0.13205	liquid
265.13	3200.0	64.156	0.015587	5.5366	6.4815	25.300	40.147	78.089	2618.8	-0.0011209	8.5151e-05	0.13198	liquid
265.20	3200.0	64.142	0.015590	5.5416	6.4867	25.319	40.146	78.098	2617.7	-0.0011168	8.5096e-05	0.13192	liquid
265.27	3200.0	64.129	0.015594	5.5466	6.4919	25.339	40.145	78.107	2616.6	-0.0011127	8.5041e-05	0.13186	liquid
265.33	3200.0	64.115	0.015597	5.5516	6.4971	25.359	40.145	78.115	2615.5	-0.0011086	8.4986e-05	0.13180	liquid
265.40	3200.0	64.102	0.015600	5.5566	6.5023	25.378	40.144	78.124	2614.4	-0.0011045	8.4931e-05	0.13174	liquid
265.47	3200.0	64.088	0.015603	5.5616	6.5075	25.398	40.143	78.133	2613.3	-0.0011004	8.4876e-05	0.13167	liquid
265.53	3200.0	64.075	0.015607	5.5666	6.5127	25.417	40.142	78.142	2612.2	-0.0010963	8.4821e-05	0.13161	liquid
265.60	3200.0	64.062	0.015610	5.5716	6.5180	25.437	40.141	78.151	2611.1	-0.0010922	8.4766e-05	0.13155	liquid
265.67	3200.0	64.048	0.015613	5.5767	6.5232	25.457	40.141	78.159	2610.0	-0.0010881	8.4712e-05	0.13149	liquid
265.73	3200.0	64.034	0.015617	5.5817	6.5284	25.476	40.140	78.168	2608.9	-0.0010839	8.4657e-05	0.13143	liquid
265.80	3200.0	64.021	0.015620	5.5867	6.5336	25.496	40.139	78.177	2607.8	-0.0010798	8.4602e-05	0.13136	liquid
265.87	3200.0	64.007	0.015623	5.5917	6.5388	25.516	40.138	78.186	2606.7	-0.0010757	8.4548e-05	0.13130	liquid
265.93	3200.0	63.994	0.015626	5.5967	6.5440	25.535	40.137	78.195	2605.6	-0.0010715	8.4493e-05	0.13124	liquid
266.00	3200.0	63.980	0.015630	5.6017	6.5492	25.555	40.137	78.204	2604.5	-0.0010674	8.4439e-05	0.13118	liquid
266.07	3200.0	63.967	0.015633	5.6067	6.5544	25.574	40.136	78.212	2603.4	-0.0010632	8.4384e-05	0.13112	liquid
266.13	3200.0	63.953	0.015636	5.6117	6.5597	25.594	40.135	78.221	2602.3	-0.0010591	8.4330e-05	0.13106	liquid
266.20	3200.0	63.940	0.015640	5.6168	6.5649	25.614	40.134	78.230	2601.2	-0.0010549	8.4276e-05	0.13099	liquid
266.27	3200.0	63.926	0.015643	5.6218	6.5701	25.633	40.133	78.239	2600.1	-0.0010507	8.4221e-05	0.13093	liquid
266.33	3200.0	63.913	0.015646	5.6268	6.5753	25.653	40.133	78.248	2599.0	-0.0010466	8.4167e-05	0.13087	liquid
266.40	3200.0	63.899	0.015650	5.6318	6.5805	25.672	40.132	78.257	2597.9	-0.0010424	8.4113e-05	0.13081	liquid
266.47	3200.0	63.886	0.015653	5.6368	6.5857	25.692	40.131	78.266	2596.8	-0.0010382	8.4059e-05	0.13075	liquid
266.53	3200.0	63.872	0.015656	5.6418	6.5909	25.711	40.130	78.275	2595.8	-0.0010340	8.4004e-05	0.13069	liquid
266.60	3200.0	63.859	0.015660	5.6469	6.5962	25.731	40.129	78.284	2594.7	-0.0010298	8.3950e-05	0.13062	liquid
266.67	3200.0	63.845	0.015663	5.6519	6.6014	25.751	40.129	78.293	2593.6	-0.0010256	8.3896e-05	0.13056	liquid
266.73	3200.0	63.831	0.015666	5.6569	6.6066	25.770	40.128	78.302	2592.5	-0.0010214	8.3842e-05	0.13050	liquid
266.80	3200.0	63.818	0.015670	5.6619	6.6118	25.790	40.127	78.311	2591.4	-0.0010172	8.3788e-05	0.13044	liquid
266.87	3200.0	63.804	0.015673	5.6669	6.6170	25.809	40.126	78.320	2590.3	-0.0010130	8.3734e-05	0.13038	liquid
266.93	3200.0	63.791	0.015676	5.6720	6.6223	25.829	40.126	78.329	2589.2	-0.0010087	8.3681e-05	0.13032	liquid
267.00	3200.0	63.777	0.015680	5.6770	6.6275	25.848	40.125	78.338	2588.1	-0.0010045	8.3627e-05	0.13025	liquid
267.07	3200.0	63.764	0.015683	5.6820	6.6327	25.868	40.124	78.347	2587.0	-0.0010003	8.3573e-05	0.13019	liquid
267.13	3200.0	63.750	0.015686	5.6870	6.6379	25.888	40.123	78.356	2585.9	-0.00099604	8.3519e-05	0.13013	liquid
267.20	3200.0	63.736	0.015690	5.6920	6.6432	25.907	40.122	78.365	2584.8	-0.00099180	8.3466e-05	0.13007	liquid
267.27	3200.0	63.723	0.015693	5.6971	6.6484	25.927	40.122	78.374	2583.7	-0.00098755	8.3412e-05	0.13001	liquid
267.33	3200.0	63.709	0.015696	5.7021	6.6536	25.946	40.121	78.383	2582.6	-0.00098329	8.3358e-05	0.12995	liquid
267.40	3200.0	63.696	0.015700	5.7071	6.6588	25.966	40.120	78.392	2581.5	-0.00097903	8.3305e-05	0.12989	liquid
267.47	3200.0	63.682	0.015703	5.7121	6.6641	25.985	40.119	78.401	2580.4	-0.00097476	8.3251e-05	0.12982	liquid
267.53	3200.0	63.668	0.015706	5.7171	6.6693	26.005	40.119	78.410	2579.3	-0.00097049	8.3198e-05	0.12976	liquid
267.60	3200.0	63.655	0.015710	5.7222	6.6745	26.024	40.118	78.419	2578.2	-0.00096621	8.3144e-05	0.12970	liquid
267.67	3200.0	63.641	0.015713	5.7272	6.6797	26.044	40.117	78.428	2577.1	-0.00096193	8.3091e-05	0.12964	liquid
267.73	3200.0	63.628	0.015716	5.7322	6.6850	26.063	40.116	78.437	2576.0	-0.00095764	8.3038e-05	0.12958	liquid
267.80	3200.0	63.614	0.015720	5.7372	6.6902	26.083	40.116	78.447	2574.9	-0.00095334	8.2984e-05	0.12952	liquid
267.87	3200.0	63.600	0.015723	5.7423	6.6954	26.102	40.115	78.456	2573.8	-0.00094904	8.2931e-05	0.12946	liquid
267.93	3200.0	63.587	0.015727	5.7473	6.7007	26.122	40.114	78.465	2572.7	-0.00094473	8.2878e-05	0.12939	liquid
268.00	3200.0	63.573	0.015730	5.7523	6.7059	26.142	40.113	78.474	2571.6	-0.00094042	8.2825e-05	0.12933	liquid
268.07	3200.0	63.559	0.015733	5.7574	6.7111	26.161	40.112	78.483	2570.5	-0.00093610	8.2772e-05	0.12927	liquid
268.13	3200.0	63.546	0.015737	5.7624	6.7164	26.181	40.112	78.492	2569.4	-0.00093178	8.2719e-05	0.12921	liquid
268.20	3200.0	63.532	0.015740	5.7674	6.7216	26.200	40.111	78.502	2568.4	-0.00092745	8.2665e-05	0.12915	liquid
268.27	3200.0	63.518	0.015743	5.7724	6.7268	26.220	40.110	78.511	2567.3	-0.00092312	8.2612e-05	0.12909	liquid
268.33	3200.0	63.505	0.015747	5.7775	6.7321	26.239	40.109	78.520	2566.2	-0.00091878	8.2560e-05	0.12903	liquid
268.40	3200.0	63.491	0.015750	5.7825	6.7373	26.259	40.109	78.529	2565.1	-0.00091443	8.2507e-05	0.12897	liquid
268.47	3200.0	63.477	0.015754	5.7875	6.7425	26.278	40.108	78.539	2564.0	-0.00091008	8.2454e-05	0.12890	liquid
268.53	3200.0	63.464	0.015757	5.7926	6.7478	26.298	40.107	78.548	2562.9	-0.00090572	8.2401e-05	0.12884	liquid
268.60	3200.0	63.450	0.015760	5.7976	6.7530	26.317	40.106	78.557	2561.8	-0.00090136	8.2348e-05	0.12878	liquid
268.67	3200.0	63.436	0.015764	5.8026	6.7582	26.337	40.106	78.566	2560.7	-0.00089699	8.2295e-05	0.12872	liquid
268.73	3200.0	63.423	0.015767	5.8076	6.7635	26.356	40.105	78.576	2559.6	-0.00089262	8.2243e-05	0.12866	liquid
268.80	3200.0	63.409	0.015771	5.8127	6.7687	26.376	40.104	78.585	2558.5	-0.00088824	8.2190e-05	0.12860	liquid
268.87	3200.0	63.395	0.015774	5.8177	6.7740	26.395	40.104	78.594	2557.4	-0.00088386	8.2137e-05	0.12854	liquid
268.93	3200.0	63.382	0.015777	5.8227	6.7792	26.415	40.103	78.603	2556.3	-0.00087946	8.2085e-05	0.12848	liquid
269.00	3200.0	63.368	0.015781	5.8278	6.7844	26.434	40.102	78.613	2555.2	-0.00087507	8.2032e-05	0.12841	liquid
269.07	3200.0	63.354	0.015784	5.8328	6.7897	26.454	40.101	78.622	2554.1	-0.00087067	8.1980e-05	0.12835	liquid
269.13	3200.0	63.341	0.015788	5.8379	6.7949	26.473	40.101	78.632	2553.0	-0.00086626	8.1927e-05	0.12829	liquid
269.20	3200.0	63.327	0.015791	5.8429	6.8002	26.493	40.100	78.641	2551.9	-0.00086184	8.1875e-05	0.12823	liquid
269.27	3200.0	63.313	0.015795	5.8479	6.8054	26.512	40.099	78.650	2550.8	-0.00085742	8.1823e-05	0.12817	liquid
269.33	3200.0	63.299	0.015798	5.8530	6.8107	26.531	40.098	78.660	2549.8	-0.00085300	8.1770e-05	0.12811	liquid
269.40	3200.0	63.286	0.015801	5.8580	6.8159	26.551	40.098	78.669	2548.7	-0.00084857	8.1718e-05	0.12805	liquid
269.47	3200.0	63.272	0.015805	5.8630	6.8211	26.570	40.097	78.678	2547.6	-0.00084413	8.1666e-05	0.12799	liquid
269.53	3200.0	63.258	0.015808	5.8681	6.8264	26.590	40.096	78.688	2546.5	-0.00083969	8.1613e-05	0.12793	liquid
269.60	3200.0	63.245	0.015812	5.8731	6.8316	26.609	40.095	78.697	2545.4	-0.00083524	8.1561e-05	0.12787	liquid
269.67	3200.0	63.231	0.015815	5.8781	6.8369	26.629	40.095	78.707	2544.3	-0.00083079	8.1509e-05	0.12780	liquid
269.73	3200.0	63.217	0.015819	5.8832	6.8421	26.648	40.094	78.716	2543.2	-0.00082633	8.1457e-05	0.12774	liquid
269.80	3200.0	63.203	0.015822	5.8882	6.8474	26.668	40.093	78.726	2542.1	-0.00082186	8.1405e-05	0.12768	liquid
269.87	3200.0	63.190	0.015825	5.8933	6.8526	26.687	40.093	78.735	2541.0	-0.00081739	8.1353e-05	0.12762	liquid
269.93	3200.0	63.176	0.015829	5.8983	6.8579	26.707	40.092	78.745	2539.9	-0.00081291	8.1301e-05	0.12756	liquid
270.00	3200.0	63.162	0.015832	5.9033	6.8631	26.726	40.091	78.754	2538.8	-0.00080843	8.1249e-05	0.12750	liquid
270.07	3200.0	63.148	0.015836	5.9084	6.8684	26.745	40.090	78.764	2537.7	-0.00080394	8.1197e-05	0.12744	liquid
270.13	3200.0	63.135	0.015839	5.9134	6.8736	26.765	40.090	78.773	2536.6	-0.00079944	8.1145e-05	0.12738	liquid
270.20	3200.0	63.121	0.015843	5.9185	6.8789	26.784	40.089	78.783	2535.5	-0.00079494	8.1094e-05	0.12732	liquid
270.27	3200.0	63.107	0.015846	5.9235	6.8841	26.804	40.088	78.792	2534.5	-0.00079044	8.1042e-05	0.12726	liquid
270.33	3200.0	63.093	0.015850	5.9286	6.8894	26.823	40.088	78.802	2533.4	-0.00078592	8.0990e-05	0.12720	liquid
270.40	3200.0	63.079	0.015853	5.9336	6.8946	26.843	40.087	78.811	2532.3	-0.00078141	8.0938e-05	0.12713	liquid
270.47	3200.0	63.066	0.015856	5.9386	6.8999	26.862	40.086	78.821	2531.2	-0.00077688	8.0887e-05	0.12707	liquid
270.53	3200.0	63.052	0.015860	5.9437	6.9051	26.882	40.086	78.830	2530.1	-0.00077235	8.0835e-05	0.12701	liquid
270.60	3200.0	63.038	0.015863	5.9487	6.9104	26.901	40.085	78.840	2529.0	-0.00076781	8.0784e-05	0.12695	liquid
270.67	3200.0	63.024	0.015867	5.9538	6.9157	26.920	40.084	78.849	2527.9	-0.00076327	8.0732e-05	0.12689	liquid
270.73	3200.0	63.011	0.015870	5.9588	6.9209	26.940	40.083	78.859	2526.8	-0.00075872	8.0681e-05	0.12683	liquid
270.80	3200.0	62.997	0.015874	5.9639	6.9262	26.959	40.083	78.869	2525.7	-0.00075417	8.0629e-05	0.12677	liquid
270.87	3200.0	62.983	0.015877	5.9689	6.9314	26.979	40.082	78.878	2524.6	-0.00074961	8.0578e-05	0.12671	liquid
270.93	3200.0	62.969	0.015881	5.9740	6.9367	26.998	40.081	78.888	2523.5	-0.00074504	8.0526e-05	0.12665	liquid
271.00	3200.0	62.955	0.015884	5.9790	6.9420	27.017	40.081	78.898	2522.4	-0.00074047	8.0475e-05	0.12659	liquid
271.07	3200.0	62.941	0.015888	5.9841	6.9472	27.037	40.080	78.907	2521.4	-0.00073589	8.0424e-05	0.12653	liquid
271.13	3200.0	62.928	0.015891	5.9891	6.9525	27.056	40.079	78.917	2520.3	-0.00073131	8.0373e-05	0.12647	liquid
271.20	3200.0	62.914	0.015895	5.9942	6.9577	27.076	40.079	78.927	2519.2	-0.00072672	8.0321e-05	0.12641	liquid
271.27	3200.0	62.900	0.015898	5.9992	6.9630	27.095	40.078	78.936	2518.1	-0.00072212	8.0270e-05	0.12634	liquid
271.33	3200.0	62.886	0.015902	6.0043	6.9683	27.114	40.077	78.946	2517.0	-0.00071752	8.0219e-05	0.12628	liquid
271.40	3200.0	62.872	0.015905	6.0093	6.9735	27.134	40.077	78.956	2515.9	-0.00071291	8.0168e-05	0.12622	liquid
271.47	3200.0	62.858	0.015909	6.0144	6.9788	27.153	40.076	78.966	2514.8	-0.00070830	8.0117e-05	0.12616	liquid
271.53	3200.0	62.845	0.015912	6.0194	6.9840	27.173	40.075	78.975	2513.7	-0.00070368	8.0066e-05	0.12610	liquid
271.60	3200.0	62.831	0.015916	6.0245	6.9893	27.192	40.074	78.985	2512.6	-0.00069905	8.0015e-05	0.12604	liquid
271.67	3200.0	62.817	0.015919	6.0295	6.9946	27.211	40.074	78.995	2511.5	-0.00069442	7.9964e-05	0.12598	liquid
271.73	3200.0	62.803	0.015923	6.0346	6.9998	27.231	40.073	79.005	2510.5	-0.00068978	7.9913e-05	0.12592	liquid
271.80	3200.0	62.789	0.015926	6.0396	7.0051	27.250	40.072	79.014	2509.4	-0.00068514	7.9862e-05	0.12586	liquid
271.87	3200.0	62.775	0.015930	6.0447	7.0104	27.270	40.072	79.024	2508.3	-0.00068049	7.9812e-05	0.12580	liquid
271.93	3200.0	62.761	0.015933	6.0497	7.0157	27.289	40.071	79.034	2507.2	-0.00067583	7.9761e-05	0.12574	liquid
272.00	3200.0	62.748	0.015937	6.0548	7.0209	27.308	40.070	79.044	2506.1	-0.00067117	7.9710e-05	0.12568	liquid
272.07	3200.0	62.734	0.015940	6.0599	7.0262	27.328	40.070	79.054	2505.0	-0.00066650	7.9659e-05	0.12562	liquid
272.13	3200.0	62.720	0.015944	6.0649	7.0315	27.347	40.069	79.063	2503.9	-0.00066182	7.9609e-05	0.12556	liquid
272.20	3200.0	62.706	0.015947	6.0700	7.0367	27.366	40.068	79.073	2502.8	-0.00065714	7.9558e-05	0.12550	liquid
272.27	3200.0	62.692	0.015951	6.0750	7.0420	27.386	40.068	79.083	2501.7	-0.00065246	7.9508e-05	0.12544	liquid
272.33	3200.0	62.678	0.015955	6.0801	7.0473	27.405	40.067	79.093	2500.6	-0.00064776	7.9457e-05	0.12538	liquid
272.40	3200.0	62.664	0.015958	6.0851	7.0526	27.425	40.066	79.103	2499.6	-0.00064306	7.9407e-05	0.12532	liquid
272.47	3200.0	62.650	0.015962	6.0902	7.0578	27.444	40.066	79.113	2498.5	-0.00063836	7.9356e-05	0.12526	liquid
272.53	3200.0	62.636	0.015965	6.0953	7.0631	27.463	40.065	79.123	2497.4	-0.00063365	7.9306e-05	0.12520	liquid
272.60	3200.0	62.623	0.015969	6.1003	7.0684	27.483	40.064	79.133	2496.3	-0.00062893	7.9255e-05	0.12514	liquid
272.67	3200.0	62.609	0.015972	6.1054	7.0736	27.502	40.064	79.143	2495.2	-0.00062420	7.9205e-05	0.12508	liquid
272.73	3200.0	62.595	0.015976	6.1104	7.0789	27.521	40.063	79.153	2494.1	-0.00061947	7.9155e-05	0.12501	liquid
272.80	3200.0	62.581	0.015979	6.1155	7.0842	27.541	40.062	79.162	2493.0	-0.00061474	7.9104e-05	0.12495	liquid
272.87	3200.0	62.567	0.015983	6.1206	7.0895	27.560	40.062	79.172	2491.9	-0.00060999	7.9054e-05	0.12489	liquid
272.93	3200.0	62.553	0.015986	6.1256	7.0948	27.579	40.061	79.182	2490.8	-0.00060524	7.9004e-05	0.12483	liquid
273.00	3200.0	62.539	0.015990	6.1307	7.1000	27.599	40.060	79.192	2489.8	-0.00060049	7.8954e-05	0.12477	liquid
273.07	3200.0	62.525	0.015994	6.1358	7.1053	27.618	40.060	79.202	2488.7	-0.00059573	7.8904e-05	0.12471	liquid
273.13	3200.0	62.511	0.015997	6.1408	7.1106	27.637	40.059	79.212	2487.6	-0.00059096	7.8854e-05	0.12465	liquid
273.20	3200.0	62.497	0.016001	6.1459	7.1159	27.657	40.059	79.222	2486.5	-0.00058618	7.8804e-05	0.12459	liquid
273.27	3200.0	62.483	0.016004	6.1510	7.1212	27.676	40.058	79.232	2485.4	-0.00058140	7.8754e-05	0.12453	liquid
273.33	3200.0	62.469	0.016008	6.1560	7.1264	27.695	40.057	79.242	2484.3	-0.00057662	7.8704e-05	0.12447	liquid
273.40	3200.0	62.455	0.016011	6.1611	7.1317	27.715	40.057	79.253	2483.2	-0.00057182	7.8654e-05	0.12441	liquid
273.47	3200.0	62.441	0.016015	6.1662	7.1370	27.734	40.056	79.263	2482.1	-0.00056702	7.8604e-05	0.12435	liquid
273.53	3200.0	62.427	0.016019	6.1712	7.1423	27.753	40.055	79.273	2481.1	-0.00056222	7.8554e-05	0.12429	liquid
273.60	3200.0	62.413	0.016022	6.1763	7.1476	27.773	40.055	79.283	2480.0	-0.00055740	7.8504e-05	0.12423	liquid
273.67	3200.0	62.399	0.016026	6.1814	7.1529	27.792	40.054	79.293	2478.9	-0.00055258	7.8454e-05	0.12417	liquid
273.73	3200.0	62.385	0.016029	6.1864	7.1582	27.811	40.053	79.303	2477.8	-0.00054776	7.8405e-05	0.12411	liquid
273.80	3200.0	62.371	0.016033	6.1915	7.1634	27.831	40.053	79.313	2476.7	-0.00054293	7.8355e-05	0.12405	liquid
273.87	3200.0	62.357	0.016037	6.1966	7.1687	27.850	40.052	79.323	2475.6	-0.00053809	7.8305e-05	0.12399	liquid
273.93	3200.0	62.343	0.016040	6.2016	7.1740	27.869	40.051	79.333	2474.5	-0.00053325	7.8256e-05	0.12393	liquid
274.00	3200.0	62.329	0.016044	6.2067	7.1793	27.888	40.051	79.344	2473.4	-0.00052840	7.8206e-05	0.12387	liquid
274.07	3200.0	62.315	0.016047	6.2118	7.1846	27.908	40.050	79.354	2472.4	-0.00052354	7.8156e-05	0.12381	liquid
274.13	3200.0	62.301	0.016051	6.2168	7.1899	27.927	40.050	79.364	2471.3	-0.00051867	7.8107e-05	0.12375	liquid
274.20	3200.0	62.287	0.016055	6.2219	7.1952	27.946	40.049	79.374	2470.2	-0.00051380	7.8057e-05	0.12369	liquid
274.27	3200.0	62.273	0.016058	6.2270	7.2005	27.966	40.048	79.384	2469.1	-0.00050893	7.8008e-05	0.12363	liquid
274.33	3200.0	62.259	0.016062	6.2321	7.2058	27.985	40.048	79.395	2468.0	-0.00050405	7.7958e-05	0.12357	liquid
274.40	3200.0	62.245	0.016065	6.2371	7.2111	28.004	40.047	79.405	2466.9	-0.00049916	7.7909e-05	0.12351	liquid
274.47	3200.0	62.231	0.016069	6.2422	7.2164	28.024	40.046	79.415	2465.8	-0.00049426	7.7860e-05	0.12345	liquid
274.53	3200.0	62.217	0.016073	6.2473	7.2216	28.043	40.046	79.425	2464.8	-0.00048936	7.7810e-05	0.12339	liquid
274.60	3200.0	62.203	0.016076	6.2524	7.2269	28.062	40.045	79.436	2463.7	-0.00048445	7.7761e-05	0.12333	liquid
274.67	3200.0	62.189	0.016080	6.2574	7.2322	28.081	40.045	79.446	2462.6	-0.00047953	7.7712e-05	0.12327	liquid
274.73	3200.0	62.175	0.016084	6.2625	7.2375	28.101	40.044	79.456	2461.5	-0.00047461	7.7663e-05	0.12321	liquid
274.80	3200.0	62.161	0.016087	6.2676	7.2428	28.120	40.043	79.466	2460.4	-0.00046968	7.7614e-05	0.12315	liquid
274.87	3200.0	62.147	0.016091	6.2727	7.2481	28.139	40.043	79.477	2459.3	-0.00046475	7.7564e-05	0.12309	liquid
274.93	3200.0	62.133	0.016095	6.2778	7.2534	28.159	40.042	79.487	2458.2	-0.00045981	7.7515e-05	0.12303	liquid
275.00	3200.0	62.119	0.016098	6.2828	7.2587	28.178	40.042	79.497	2457.1	-0.00045486	7.7466e-05	0.12297	liquid
275.07	3200.0	62.105	0.016102	6.2879	7.2640	28.197	40.041	79.508	2456.1	-0.00044990	7.7417e-05	0.12291	liquid
275.13	3200.0	62.091	0.016105	6.2930	7.2693	28.216	40.040	79.518	2455.0	-0.00044494	7.7368e-05	0.12285	liquid
275.20	3200.0	62.077	0.016109	6.2981	7.2746	28.236	40.040	79.528	2453.9	-0.00043998	7.7319e-05	0.12279	liquid
275.27	3200.0	62.063	0.016113	6.3031	7.2799	28.255	40.039	79.539	2452.8	-0.00043500	7.7271e-05	0.12273	liquid
275.33	3200.0	62.048	0.016116	6.3082	7.2852	28.274	40.039	79.549	2451.7	-0.00043002	7.7222e-05	0.12267	liquid
275.40	3200.0	62.034	0.016120	6.3133	7.2905	28.293	40.038	79.560	2450.6	-0.00042503	7.7173e-05	0.12261	liquid
275.47	3200.0	62.020	0.016124	6.3184	7.2958	28.313	40.037	79.570	2449.6	-0.00042004	7.7124e-05	0.12256	liquid
275.53	3200.0	62.006	0.016127	6.3235	7.3011	28.332	40.037	79.580	2448.5	-0.00041504	7.7075e-05	0.12250	liquid
275.60	3200.0	61.992	0.016131	6.3286	7.3065	28.351	40.036	79.591	2447.4	-0.00041003	7.7027e-05	0.12244	liquid
275.67	3200.0	61.978	0.016135	6.3336	7.3118	28.370	40.036	79.601	2446.3	-0.00040502	7.6978e-05	0.12238	liquid
275.73	3200.0	61.964	0.016138	6.3387	7.3171	28.390	40.035	79.612	2445.2	-0.00040000	7.6929e-05	0.12232	liquid
275.80	3200.0	61.950	0.016142	6.3438	7.3224	28.409	40.034	79.622	2444.1	-0.00039497	7.6881e-05	0.12226	liquid
275.87	3200.0	61.936	0.016146	6.3489	7.3277	28.428	40.034	79.633	2443.0	-0.00038993	7.6832e-05	0.12220	liquid
275.93	3200.0	61.921	0.016149	6.3540	7.3330	28.447	40.033	79.643	2442.0	-0.00038489	7.6783e-05	0.12214	liquid
276.00	3200.0	61.907	0.016153	6.3591	7.3383	28.467	40.033	79.654	2440.9	-0.00037984	7.6735e-05	0.12208	liquid
276.07	3200.0	61.893	0.016157	6.3642	7.3436	28.486	40.032	79.664	2439.8	-0.00037479	7.6686e-05	0.12202	liquid
276.13	3200.0	61.879	0.016161	6.3692	7.3489	28.505	40.031	79.675	2438.7	-0.00036973	7.6638e-05	0.12196	liquid
276.20	3200.0	61.865	0.016164	6.3743	7.3542	28.524	40.031	79.685	2437.6	-0.00036466	7.6590e-05	0.12190	liquid
276.27	3200.0	61.851	0.016168	6.3794	7.3595	28.544	40.030	79.696	2436.5	-0.00035959	7.6541e-05	0.12184	liquid
276.33	3200.0	61.837	0.016172	6.3845	7.3649	28.563	40.030	79.706	2435.5	-0.00035451	7.6493e-05	0.12178	liquid
276.40	3200.0	61.822	0.016175	6.3896	7.3702	28.582	40.029	79.717	2434.4	-0.00034942	7.6445e-05	0.12172	liquid
