Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
263.13	2900.0	64.166	0.015584	5.4545	6.3107	24.988	40.133	78.610	2603.4	-0.0010417	8.5312e-05	0.13197	liquid
263.20	2900.0	64.153	0.015588	5.4596	6.3159	25.008	40.132	78.620	2602.3	-0.0010374	8.5255e-05	0.13191	liquid
263.27	2900.0	64.139	0.015591	5.4646	6.3212	25.028	40.132	78.629	2601.2	-0.0010331	8.5199e-05	0.13184	liquid
263.33	2900.0	64.125	0.015595	5.4697	6.3264	25.048	40.131	78.639	2600.0	-0.0010287	8.5142e-05	0.13178	liquid
263.40	2900.0	64.111	0.015598	5.4747	6.3316	25.068	40.130	78.649	2598.9	-0.0010244	8.5086e-05	0.13172	liquid
263.47	2900.0	64.098	0.015601	5.4798	6.3369	25.088	40.129	78.658	2597.8	-0.0010201	8.5030e-05	0.13165	liquid
263.53	2900.0	64.084	0.015605	5.4848	6.3421	25.108	40.128	78.668	2596.6	-0.0010158	8.4974e-05	0.13159	liquid
263.60	2900.0	64.070	0.015608	5.4899	6.3474	25.128	40.127	78.678	2595.5	-0.0010114	8.4917e-05	0.13153	liquid
263.67	2900.0	64.056	0.015611	5.4950	6.3526	25.148	40.127	78.687	2594.4	-0.0010071	8.4861e-05	0.13146	liquid
263.73	2900.0	64.042	0.015615	5.5000	6.3579	25.167	40.126	78.697	2593.2	-0.0010027	8.4805e-05	0.13140	liquid
263.80	2900.0	64.029	0.015618	5.5051	6.3631	25.187	40.125	78.707	2592.1	-0.00099836	8.4749e-05	0.13134	liquid
263.87	2900.0	64.015	0.015621	5.5102	6.3684	25.207	40.124	78.717	2591.0	-0.00099400	8.4693e-05	0.13127	liquid
263.93	2900.0	64.001	0.015625	5.5152	6.3736	25.227	40.123	78.727	2589.8	-0.00098963	8.4637e-05	0.13121	liquid
264.00	2900.0	63.987	0.015628	5.5203	6.3789	25.247	40.123	78.736	2588.7	-0.00098525	8.4581e-05	0.13115	liquid
264.07	2900.0	63.973	0.015631	5.5253	6.3841	25.267	40.122	78.746	2587.6	-0.00098087	8.4525e-05	0.13108	liquid
264.13	2900.0	63.960	0.015635	5.5304	6.3894	25.287	40.121	78.756	2586.5	-0.00097649	8.4470e-05	0.13102	liquid
264.20	2900.0	63.946	0.015638	5.5355	6.3946	25.307	40.120	78.766	2585.3	-0.00097209	8.4414e-05	0.13096	liquid
264.27	2900.0	63.932	0.015642	5.5405	6.3999	25.327	40.119	78.776	2584.2	-0.00096769	8.4358e-05	0.13089	liquid
264.33	2900.0	63.918	0.015645	5.5456	6.4051	25.346	40.118	78.785	2583.1	-0.00096329	8.4302e-05	0.13083	liquid
264.40	2900.0	63.904	0.015648	5.5507	6.4104	25.366	40.118	78.795	2581.9	-0.00095888	8.4247e-05	0.13077	liquid
264.47	2900.0	63.891	0.015652	5.5557	6.4156	25.386	40.117	78.805	2580.8	-0.00095446	8.4191e-05	0.13071	liquid
264.53	2900.0	63.877	0.015655	5.5608	6.4209	25.406	40.116	78.815	2579.7	-0.00095003	8.4136e-05	0.13064	liquid
264.60	2900.0	63.863	0.015659	5.5659	6.4261	25.426	40.115	78.825	2578.5	-0.00094560	8.4080e-05	0.13058	liquid
264.67	2900.0	63.849	0.015662	5.5709	6.4314	25.446	40.114	78.835	2577.4	-0.00094117	8.4025e-05	0.13052	liquid
264.73	2900.0	63.835	0.015665	5.5760	6.4366	25.466	40.114	78.845	2576.3	-0.00093673	8.3969e-05	0.13045	liquid
264.80	2900.0	63.821	0.015669	5.5811	6.4419	25.485	40.113	78.855	2575.2	-0.00093228	8.3914e-05	0.13039	liquid
264.87	2900.0	63.807	0.015672	5.5862	6.4472	25.505	40.112	78.865	2574.0	-0.00092783	8.3859e-05	0.13033	liquid
264.93	2900.0	63.794	0.015676	5.5912	6.4524	25.525	40.111	78.875	2572.9	-0.00092337	8.3803e-05	0.13026	liquid
265.00	2900.0	63.780	0.015679	5.5963	6.4577	25.545	40.110	78.885	2571.8	-0.00091890	8.3748e-05	0.13020	liquid
265.07	2900.0	63.766	0.015682	5.6014	6.4629	25.565	40.110	78.895	2570.6	-0.00091443	8.3693e-05	0.13014	liquid
265.13	2900.0	63.752	0.015686	5.6064	6.4682	25.585	40.109	78.905	2569.5	-0.00090995	8.3638e-05	0.13008	liquid
265.20	2900.0	63.738	0.015689	5.6115	6.4735	25.605	40.108	78.915	2568.4	-0.00090547	8.3583e-05	0.13001	liquid
265.27	2900.0	63.724	0.015693	5.6166	6.4787	25.624	40.107	78.925	2567.3	-0.00090098	8.3528e-05	0.12995	liquid
265.33	2900.0	63.710	0.015696	5.6217	6.4840	25.644	40.107	78.935	2566.1	-0.00089648	8.3473e-05	0.12989	liquid
265.40	2900.0	63.696	0.015699	5.6267	6.4892	25.664	40.106	78.945	2565.0	-0.00089198	8.3418e-05	0.12982	liquid
265.47	2900.0	63.682	0.015703	5.6318	6.4945	25.684	40.105	78.955	2563.9	-0.00088747	8.3363e-05	0.12976	liquid
265.53	2900.0	63.669	0.015706	5.6369	6.4998	25.704	40.104	78.965	2562.7	-0.00088295	8.3308e-05	0.12970	liquid
265.60	2900.0	63.655	0.015710	5.6420	6.5050	25.724	40.103	78.975	2561.6	-0.00087843	8.3253e-05	0.12964	liquid
265.67	2900.0	63.641	0.015713	5.6470	6.5103	25.743	40.103	78.985	2560.5	-0.00087390	8.3198e-05	0.12957	liquid
265.73	2900.0	63.627	0.015717	5.6521	6.5156	25.763	40.102	78.995	2559.4	-0.00086937	8.3144e-05	0.12951	liquid
265.80	2900.0	63.613	0.015720	5.6572	6.5208	25.783	40.101	79.005	2558.2	-0.00086483	8.3089e-05	0.12945	liquid
265.87	2900.0	63.599	0.015724	5.6623	6.5261	25.803	40.100	79.016	2557.1	-0.00086028	8.3034e-05	0.12938	liquid
265.93	2900.0	63.585	0.015727	5.6674	6.5314	25.823	40.100	79.026	2556.0	-0.00085573	8.2980e-05	0.12932	liquid
266.00	2900.0	63.571	0.015730	5.6724	6.5366	25.842	40.099	79.036	2554.8	-0.00085117	8.2925e-05	0.12926	liquid
266.07	2900.0	63.557	0.015734	5.6775	6.5419	25.862	40.098	79.046	2553.7	-0.00084661	8.2871e-05	0.12920	liquid
266.13	2900.0	63.543	0.015737	5.6826	6.5472	25.882	40.097	79.056	2552.6	-0.00084204	8.2816e-05	0.12913	liquid
266.20	2900.0	63.529	0.015741	5.6877	6.5524	25.902	40.096	79.067	2551.5	-0.00083746	8.2762e-05	0.12907	liquid
266.27	2900.0	63.515	0.015744	5.6928	6.5577	25.922	40.096	79.077	2550.3	-0.00083288	8.2707e-05	0.12901	liquid
266.33	2900.0	63.501	0.015748	5.6978	6.5630	25.941	40.095	79.087	2549.2	-0.00082829	8.2653e-05	0.12894	liquid
266.40	2900.0	63.487	0.015751	5.7029	6.5683	25.961	40.094	79.097	2548.1	-0.00082369	8.2599e-05	0.12888	liquid
266.47	2900.0	63.474	0.015755	5.7080	6.5735	25.981	40.093	79.107	2546.9	-0.00081909	8.2544e-05	0.12882	liquid
266.53	2900.0	63.460	0.015758	5.7131	6.5788	26.001	40.093	79.118	2545.8	-0.00081448	8.2490e-05	0.12876	liquid
266.60	2900.0	63.446	0.015762	5.7182	6.5841	26.021	40.092	79.128	2544.7	-0.00080987	8.2436e-05	0.12869	liquid
266.67	2900.0	63.432	0.015765	5.7233	6.5894	26.040	40.091	79.138	2543.6	-0.00080524	8.2382e-05	0.12863	liquid
266.73	2900.0	63.418	0.015768	5.7283	6.5946	26.060	40.090	79.149	2542.4	-0.00080062	8.2328e-05	0.12857	liquid
266.80	2900.0	63.404	0.015772	5.7334	6.5999	26.080	40.090	79.159	2541.3	-0.00079598	8.2274e-05	0.12851	liquid
266.87	2900.0	63.390	0.015775	5.7385	6.6052	26.100	40.089	79.169	2540.2	-0.00079134	8.2220e-05	0.12844	liquid
266.93	2900.0	63.376	0.015779	5.7436	6.6105	26.119	40.088	79.180	2539.1	-0.00078669	8.2166e-05	0.12838	liquid
267.00	2900.0	63.362	0.015782	5.7487	6.6157	26.139	40.087	79.190	2537.9	-0.00078204	8.2112e-05	0.12832	liquid
267.07	2900.0	63.348	0.015786	5.7538	6.6210	26.159	40.087	79.200	2536.8	-0.00077738	8.2058e-05	0.12826	liquid
267.13	2900.0	63.334	0.015789	5.7589	6.6263	26.179	40.086	79.211	2535.7	-0.00077271	8.2004e-05	0.12819	liquid
267.20	2900.0	63.320	0.015793	5.7640	6.6316	26.199	40.085	79.221	2534.5	-0.00076804	8.1950e-05	0.12813	liquid
267.27	2900.0	63.306	0.015796	5.7690	6.6369	26.218	40.084	79.232	2533.4	-0.00076336	8.1897e-05	0.12807	liquid
267.33	2900.0	63.292	0.015800	5.7741	6.6422	26.238	40.084	79.242	2532.3	-0.00075868	8.1843e-05	0.12801	liquid
267.40	2900.0	63.278	0.015803	5.7792	6.6474	26.258	40.083	79.252	2531.2	-0.00075399	8.1789e-05	0.12794	liquid
267.47	2900.0	63.264	0.015807	5.7843	6.6527	26.278	40.082	79.263	2530.0	-0.00074929	8.1736e-05	0.12788	liquid
267.53	2900.0	63.250	0.015810	5.7894	6.6580	26.297	40.081	79.273	2528.9	-0.00074458	8.1682e-05	0.12782	liquid
267.60	2900.0	63.235	0.015814	5.7945	6.6633	26.317	40.081	79.284	2527.8	-0.00073987	8.1629e-05	0.12776	liquid
267.67	2900.0	63.221	0.015817	5.7996	6.6686	26.337	40.080	79.294	2526.7	-0.00073515	8.1575e-05	0.12769	liquid
267.73	2900.0	63.207	0.015821	5.8047	6.6739	26.357	40.079	79.305	2525.5	-0.00073043	8.1522e-05	0.12763	liquid
267.80	2900.0	63.193	0.015824	5.8098	6.6791	26.376	40.078	79.315	2524.4	-0.00072570	8.1468e-05	0.12757	liquid
267.87	2900.0	63.179	0.015828	5.8149	6.6844	26.396	40.078	79.326	2523.3	-0.00072096	8.1415e-05	0.12751	liquid
267.93	2900.0	63.165	0.015831	5.8200	6.6897	26.416	40.077	79.337	2522.2	-0.00071622	8.1362e-05	0.12744	liquid
268.00	2900.0	63.151	0.015835	5.8251	6.6950	26.436	40.076	79.347	2521.0	-0.00071147	8.1308e-05	0.12738	liquid
268.07	2900.0	63.137	0.015839	5.8302	6.7003	26.455	40.076	79.358	2519.9	-0.00070671	8.1255e-05	0.12732	liquid
268.13	2900.0	63.123	0.015842	5.8353	6.7056	26.475	40.075	79.368	2518.8	-0.00070194	8.1202e-05	0.12726	liquid
268.20	2900.0	63.109	0.015846	5.8404	6.7109	26.495	40.074	79.379	2517.6	-0.00069717	8.1149e-05	0.12719	liquid
268.27	2900.0	63.095	0.015849	5.8455	6.7162	26.515	40.073	79.389	2516.5	-0.00069240	8.1096e-05	0.12713	liquid
268.33	2900.0	63.081	0.015853	5.8506	6.7215	26.534	40.073	79.400	2515.4	-0.00068761	8.1043e-05	0.12707	liquid
268.40	2900.0	63.067	0.015856	5.8557	6.7268	26.554	40.072	79.411	2514.3	-0.00068282	8.0990e-05	0.12701	liquid
268.47	2900.0	63.053	0.015860	5.8608	6.7321	26.574	40.071	79.421	2513.1	-0.00067803	8.0937e-05	0.12695	liquid
268.53	2900.0	63.038	0.015863	5.8659	6.7374	26.593	40.071	79.432	2512.0	-0.00067322	8.0884e-05	0.12688	liquid
268.60	2900.0	63.024	0.015867	5.8710	6.7427	26.613	40.070	79.443	2510.9	-0.00066841	8.0831e-05	0.12682	liquid
268.67	2900.0	63.010	0.015870	5.8761	6.7479	26.633	40.069	79.453	2509.8	-0.00066360	8.0778e-05	0.12676	liquid
268.73	2900.0	62.996	0.015874	5.8812	6.7532	26.653	40.068	79.464	2508.6	-0.00065877	8.0725e-05	0.12670	liquid
268.80	2900.0	62.982	0.015878	5.8863	6.7585	26.672	40.068	79.475	2507.5	-0.00065394	8.0672e-05	0.12663	liquid
268.87	2900.0	62.968	0.015881	5.8914	6.7638	26.692	40.067	79.486	2506.4	-0.00064911	8.0619e-05	0.12657	liquid
268.93	2900.0	62.954	0.015885	5.8965	6.7691	26.712	40.066	79.496	2505.3	-0.00064426	8.0567e-05	0.12651	liquid
269.00	2900.0	62.940	0.015888	5.9016	6.7744	26.731	40.066	79.507	2504.1	-0.00063941	8.0514e-05	0.12645	liquid
269.07	2900.0	62.926	0.015892	5.9067	6.7797	26.751	40.065	79.518	2503.0	-0.00063456	8.0461e-05	0.12639	liquid
269.13	2900.0	62.911	0.015895	5.9118	6.7850	26.771	40.064	79.529	2501.9	-0.00062969	8.0409e-05	0.12632	liquid
269.20	2900.0	62.897	0.015899	5.9169	6.7903	26.791	40.063	79.539	2500.8	-0.00062482	8.0356e-05	0.12626	liquid
269.27	2900.0	62.883	0.015903	5.9220	6.7956	26.810	40.063	79.550	2499.6	-0.00061994	8.0304e-05	0.12620	liquid
269.33	2900.0	62.869	0.015906	5.9271	6.8010	26.830	40.062	79.561	2498.5	-0.00061506	8.0251e-05	0.12614	liquid
269.40	2900.0	62.855	0.015910	5.9322	6.8063	26.850	40.061	79.572	2497.4	-0.00061017	8.0199e-05	0.12607	liquid
269.47	2900.0	62.841	0.015913	5.9373	6.8116	26.869	40.061	79.583	2496.3	-0.00060527	8.0147e-05	0.12601	liquid
269.53	2900.0	62.826	0.015917	5.9424	6.8169	26.889	40.060	79.594	2495.1	-0.00060037	8.0094e-05	0.12595	liquid
269.60	2900.0	62.812	0.015920	5.9475	6.8222	26.909	40.059	79.605	2494.0	-0.00059545	8.0042e-05	0.12589	liquid
269.67	2900.0	62.798	0.015924	5.9526	6.8275	26.928	40.059	79.615	2492.9	-0.00059054	7.9990e-05	0.12583	liquid
269.73	2900.0	62.784	0.015928	5.9578	6.8328	26.948	40.058	79.626	2491.8	-0.00058561	7.9937e-05	0.12576	liquid
269.80	2900.0	62.770	0.015931	5.9629	6.8381	26.968	40.057	79.637	2490.6	-0.00058068	7.9885e-05	0.12570	liquid
269.87	2900.0	62.756	0.015935	5.9680	6.8434	26.987	40.057	79.648	2489.5	-0.00057574	7.9833e-05	0.12564	liquid
269.93	2900.0	62.741	0.015938	5.9731	6.8487	27.007	40.056	79.659	2488.4	-0.00057079	7.9781e-05	0.12558	liquid
270.00	2900.0	62.727	0.015942	5.9782	6.8540	27.027	40.055	79.670	2487.3	-0.00056584	7.9729e-05	0.12552	liquid
270.07	2900.0	62.713	0.015946	5.9833	6.8593	27.046	40.054	79.681	2486.1	-0.00056088	7.9677e-05	0.12545	liquid
270.13	2900.0	62.699	0.015949	5.9884	6.8647	27.066	40.054	79.692	2485.0	-0.00055592	7.9625e-05	0.12539	liquid
270.20	2900.0	62.684	0.015953	5.9935	6.8700	27.086	40.053	79.703	2483.9	-0.00055094	7.9573e-05	0.12533	liquid
270.27	2900.0	62.670	0.015957	5.9987	6.8753	27.105	40.052	79.714	2482.8	-0.00054596	7.9521e-05	0.12527	liquid
270.33	2900.0	62.656	0.015960	6.0038	6.8806	27.125	40.052	79.725	2481.6	-0.00054098	7.9469e-05	0.12521	liquid
270.40	2900.0	62.642	0.015964	6.0089	6.8859	27.145	40.051	79.736	2480.5	-0.00053598	7.9417e-05	0.12515	liquid
270.47	2900.0	62.628	0.015967	6.0140	6.8912	27.164	40.050	79.747	2479.4	-0.00053098	7.9366e-05	0.12508	liquid
270.53	2900.0	62.613	0.015971	6.0191	6.8965	27.184	40.050	79.758	2478.3	-0.00052597	7.9314e-05	0.12502	liquid
270.60	2900.0	62.599	0.015975	6.0242	6.9019	27.204	40.049	79.769	2477.1	-0.00052096	7.9262e-05	0.12496	liquid
270.67	2900.0	62.585	0.015978	6.0294	6.9072	27.223	40.048	79.781	2476.0	-0.00051593	7.9211e-05	0.12490	liquid
270.73	2900.0	62.571	0.015982	6.0345	6.9125	27.243	40.048	79.792	2474.9	-0.00051091	7.9159e-05	0.12484	liquid
270.80	2900.0	62.556	0.015986	6.0396	6.9178	27.263	40.047	79.803	2473.8	-0.00050587	7.9107e-05	0.12477	liquid
270.87	2900.0	62.542	0.015989	6.0447	6.9231	27.282	40.046	79.814	2472.6	-0.00050083	7.9056e-05	0.12471	liquid
270.93	2900.0	62.528	0.015993	6.0498	6.9285	27.302	40.046	79.825	2471.5	-0.00049577	7.9004e-05	0.12465	liquid
271.00	2900.0	62.514	0.015997	6.0550	6.9338	27.322	40.045	79.836	2470.4	-0.00049072	7.8953e-05	0.12459	liquid
271.07	2900.0	62.499	0.016000	6.0601	6.9391	27.341	40.044	79.848	2469.3	-0.00048565	7.8901e-05	0.12453	liquid
271.13	2900.0	62.485	0.016004	6.0652	6.9444	27.361	40.044	79.859	2468.2	-0.00048058	7.8850e-05	0.12447	liquid
271.20	2900.0	62.471	0.016008	6.0703	6.9498	27.380	40.043	79.870	2467.0	-0.00047550	7.8799e-05	0.12440	liquid
271.27	2900.0	62.456	0.016011	6.0755	6.9551	27.400	40.043	79.881	2465.9	-0.00047042	7.8747e-05	0.12434	liquid
271.33	2900.0	62.442	0.016015	6.0806	6.9604	27.420	40.042	79.892	2464.8	-0.00046532	7.8696e-05	0.12428	liquid
271.40	2900.0	62.428	0.016019	6.0857	6.9657	27.439	40.041	79.904	2463.7	-0.00046022	7.8645e-05	0.12422	liquid
271.47	2900.0	62.413	0.016022	6.0908	6.9711	27.459	40.041	79.915	2462.5	-0.00045512	7.8593e-05	0.12416	liquid
271.53	2900.0	62.399	0.016026	6.0960	6.9764	27.479	40.040	79.926	2461.4	-0.00045000	7.8542e-05	0.12410	liquid
271.60	2900.0	62.385	0.016030	6.1011	6.9817	27.498	40.039	79.938	2460.3	-0.00044488	7.8491e-05	0.12403	liquid
271.67	2900.0	62.371	0.016033	6.1062	6.9870	27.518	40.039	79.949	2459.2	-0.00043975	7.8440e-05	0.12397	liquid
271.73	2900.0	62.356	0.016037	6.1113	6.9924	27.537	40.038	79.960	2458.0	-0.00043461	7.8389e-05	0.12391	liquid
271.80	2900.0	62.342	0.016041	6.1165	6.9977	27.557	40.037	79.972	2456.9	-0.00042947	7.8338e-05	0.12385	liquid
271.87	2900.0	62.328	0.016044	6.1216	7.0030	27.577	40.037	79.983	2455.8	-0.00042432	7.8287e-05	0.12379	liquid
271.93	2900.0	62.313	0.016048	6.1267	7.0084	27.596	40.036	79.994	2454.7	-0.00041916	7.8236e-05	0.12373	liquid
272.00	2900.0	62.299	0.016052	6.1319	7.0137	27.616	40.035	80.006	2453.6	-0.00041400	7.8185e-05	0.12366	liquid
272.07	2900.0	62.285	0.016055	6.1370	7.0190	27.636	40.035	80.017	2452.4	-0.00040882	7.8134e-05	0.12360	liquid
272.13	2900.0	62.270	0.016059	6.1421	7.0244	27.655	40.034	80.028	2451.3	-0.00040364	7.8083e-05	0.12354	liquid
272.20	2900.0	62.256	0.016063	6.1472	7.0297	27.675	40.034	80.040	2450.2	-0.00039846	7.8033e-05	0.12348	liquid
272.27	2900.0	62.241	0.016066	6.1524	7.0350	27.694	40.033	80.051	2449.1	-0.00039326	7.7982e-05	0.12342	liquid
272.33	2900.0	62.227	0.016070	6.1575	7.0404	27.714	40.032	80.063	2447.9	-0.00038806	7.7931e-05	0.12336	liquid
272.40	2900.0	62.213	0.016074	6.1626	7.0457	27.734	40.032	80.074	2446.8	-0.00038285	7.7880e-05	0.12330	liquid
272.47	2900.0	62.198	0.016078	6.1678	7.0511	27.753	40.031	80.086	2445.7	-0.00037764	7.7830e-05	0.12323	liquid
272.53	2900.0	62.184	0.016081	6.1729	7.0564	27.773	40.030	80.097	2444.6	-0.00037241	7.7779e-05	0.12317	liquid
272.60	2900.0	62.170	0.016085	6.1781	7.0617	27.792	40.030	80.109	2443.5	-0.00036718	7.7729e-05	0.12311	liquid
272.67	2900.0	62.155	0.016089	6.1832	7.0671	27.812	40.029	80.120	2442.3	-0.00036194	7.7678e-05	0.12305	liquid
272.73	2900.0	62.141	0.016092	6.1883	7.0724	27.832	40.029	80.132	2441.2	-0.00035670	7.7628e-05	0.12299	liquid
272.80	2900.0	62.126	0.016096	6.1935	7.0778	27.851	40.028	80.143	2440.1	-0.00035144	7.7577e-05	0.12293	liquid
272.87	2900.0	62.112	0.016100	6.1986	7.0831	27.871	40.027	80.155	2439.0	-0.00034618	7.7527e-05	0.12287	liquid
272.93	2900.0	62.098	0.016104	6.2037	7.0884	27.890	40.027	80.167	2437.8	-0.00034091	7.7476e-05	0.12280	liquid
273.00	2900.0	62.083	0.016107	6.2089	7.0938	27.910	40.026	80.178	2436.7	-0.00033564	7.7426e-05	0.12274	liquid
273.07	2900.0	62.069	0.016111	6.2140	7.0991	27.929	40.025	80.190	2435.6	-0.00033036	7.7376e-05	0.12268	liquid
273.13	2900.0	62.054	0.016115	6.2192	7.1045	27.949	40.025	80.201	2434.5	-0.00032507	7.7325e-05	0.12262	liquid
273.20	2900.0	62.040	0.016119	6.2243	7.1098	27.969	40.024	80.213	2433.4	-0.00031977	7.7275e-05	0.12256	liquid
273.27	2900.0	62.025	0.016122	6.2294	7.1152	27.988	40.024	80.225	2432.2	-0.00031446	7.7225e-05	0.12250	liquid
273.33	2900.0	62.011	0.016126	6.2346	7.1205	28.008	40.023	80.236	2431.1	-0.00030915	7.7175e-05	0.12244	liquid
273.40	2900.0	61.997	0.016130	6.2397	7.1259	28.027	40.022	80.248	2430.0	-0.00030383	7.7125e-05	0.12238	liquid
273.47	2900.0	61.982	0.016134	6.2449	7.1312	28.047	40.022	80.260	2428.9	-0.00029850	7.7075e-05	0.12231	liquid
273.53	2900.0	61.968	0.016137	6.2500	7.1366	28.066	40.021	80.272	2427.7	-0.00029316	7.7024e-05	0.12225	liquid
273.60	2900.0	61.953	0.016141	6.2552	7.1419	28.086	40.021	80.283	2426.6	-0.00028782	7.6974e-05	0.12219	liquid
273.67	2900.0	61.939	0.016145	6.2603	7.1473	28.106	40.020	80.295	2425.5	-0.00028247	7.6924e-05	0.12213	liquid
273.73	2900.0	61.924	0.016149	6.2655	7.1526	28.125	40.019	80.307	2424.4	-0.00027711	7.6875e-05	0.12207	liquid
273.80	2900.0	61.910	0.016153	6.2706	7.1580	28.145	40.019	80.319	2423.3	-0.00027175	7.6825e-05	0.12201	liquid
273.87	2900.0	61.895	0.016156	6.2757	7.1633	28.164	40.018	80.330	2422.1	-0.00026637	7.6775e-05	0.12195	liquid
273.93	2900.0	61.881	0.016160	6.2809	7.1687	28.184	40.018	80.342	2421.0	-0.00026099	7.6725e-05	0.12189	liquid
274.00	2900.0	61.866	0.016164	6.2860	7.1741	28.203	40.017	80.354	2419.9	-0.00025560	7.6675e-05	0.12183	liquid
274.07	2900.0	61.852	0.016168	6.2912	7.1794	28.223	40.016	80.366	2418.8	-0.00025020	7.6625e-05	0.12176	liquid
274.13	2900.0	61.837	0.016171	6.2963	7.1848	28.242	40.016	80.378	2417.7	-0.00024480	7.6576e-05	0.12170	liquid
274.20	2900.0	61.823	0.016175	6.3015	7.1901	28.262	40.015	80.390	2416.5	-0.00023939	7.6526e-05	0.12164	liquid
274.27	2900.0	61.808	0.016179	6.3066	7.1955	28.282	40.015	80.401	2415.4	-0.00023397	7.6476e-05	0.12158	liquid
274.33	2900.0	61.794	0.016183	6.3118	7.2009	28.301	40.014	80.413	2414.3	-0.00022854	7.6427e-05	0.12152	liquid
274.40	2900.0	61.779	0.016187	6.3169	7.2062	28.321	40.013	80.425	2413.2	-0.00022311	7.6377e-05	0.12146	liquid
274.47	2900.0	61.765	0.016190	6.3221	7.2116	28.340	40.013	80.437	2412.0	-0.00021766	7.6327e-05	0.12140	liquid
274.53	2900.0	61.750	0.016194	6.3273	7.2169	28.360	40.012	80.449	2410.9	-0.00021221	7.6278e-05	0.12134	liquid
274.60	2900.0	61.736	0.016198	6.3324	7.2223	28.379	40.012	80.461	2409.8	-0.00020675	7.6228e-05	0.12128	liquid
274.67	2900.0	61.721	0.016202	6.3376	7.2277	28.399	40.011	80.473	2408.7	-0.00020129	7.6179e-05	0.12122	liquid
274.73	2900.0	61.707	0.016206	6.3427	7.2330	28.418	40.011	80.485	2407.6	-0.00019581	7.6129e-05	0.12115	liquid
274.80	2900.0	61.692	0.016210	6.3479	7.2384	28.438	40.010	80.497	2406.4	-0.00019033	7.6080e-05	0.12109	liquid
274.87	2900.0	61.678	0.016213	6.3530	7.2438	28.457	40.009	80.509	2405.3	-0.00018484	7.6031e-05	0.12103	liquid
274.93	2900.0	61.663	0.016217	6.3582	7.2491	28.477	40.009	80.521	2404.2	-0.00017934	7.5981e-05	0.12097	liquid
275.00	2900.0	61.648	0.016221	6.3633	7.2545	28.496	40.008	80.533	2403.1	-0.00017384	7.5932e-05	0.12091	liquid
275.07	2900.0	61.634	0.016225	6.3685	7.2599	28.516	40.008	80.545	2402.0	-0.00016832	7.5883e-05	0.12085	liquid
275.13	2900.0	61.619	0.016229	6.3737	7.2652	28.535	40.007	80.557	2400.8	-0.00016280	7.5834e-05	0.12079	liquid
275.20	2900.0	61.605	0.016233	6.3788	7.2706	28.555	40.007	80.569	2399.7	-0.00015727	7.5785e-05	0.12073	liquid
275.27	2900.0	61.590	0.016236	6.3840	7.2760	28.574	40.006	80.582	2398.6	-0.00015174	7.5735e-05	0.12067	liquid
275.33	2900.0	61.575	0.016240	6.3891	7.2814	28.594	40.005	80.594	2397.5	-0.00014619	7.5686e-05	0.12061	liquid
275.40	2900.0	61.561	0.016244	6.3943	7.2867	28.613	40.005	80.606	2396.4	-0.00014064	7.5637e-05	0.12055	liquid
275.47	2900.0	61.546	0.016248	6.3995	7.2921	28.633	40.004	80.618	2395.2	-0.00013508	7.5588e-05	0.12049	liquid
275.53	2900.0	61.532	0.016252	6.4046	7.2975	28.653	40.004	80.630	2394.1	-0.00012951	7.5539e-05	0.12042	liquid
275.60	2900.0	61.517	0.016256	6.4098	7.3029	28.672	40.003	80.642	2393.0	-0.00012393	7.5490e-05	0.12036	liquid
275.67	2900.0	61.502	0.016260	6.4150	7.3082	28.692	40.003	80.655	2391.9	-0.00011835	7.5441e-05	0.12030	liquid
275.73	2900.0	61.488	0.016263	6.4201	7.3136	28.711	40.002	80.667	2390.8	-0.00011276	7.5392e-05	0.12024	liquid
275.80	2900.0	61.473	0.016267	6.4253	7.3190	28.731	40.002	80.679	2389.6	-0.00010715	7.5343e-05	0.12018	liquid
275.87	2900.0	61.459	0.016271	6.4305	7.3244	28.750	40.001	80.691	2388.5	-0.00010155	7.5295e-05	0.12012	liquid
275.93	2900.0	61.444	0.016275	6.4356	7.3297	28.770	40.000	80.704	2387.4	-9.5929e-05	7.5246e-05	0.12006	liquid
276.00	2900.0	61.429	0.016279	6.4408	7.3351	28.789	40.000	80.716	2386.3	-9.0304e-05	7.5197e-05	0.12000	liquid
276.07	2900.0	61.415	0.016283	6.4460	7.3405	28.809	39.999	80.728	2385.2	-8.4671e-05	7.5148e-05	0.11994	liquid
276.13	2900.0	61.400	0.016287	6.4511	7.3459	28.828	39.999	80.740	2384.0	-7.9030e-05	7.5100e-05	0.11988	liquid
276.20	2900.0	61.385	0.016291	6.4563	7.3513	28.848	39.998	80.753	2382.9	-7.3381e-05	7.5051e-05	0.11982	liquid
276.27	2900.0	61.371	0.016294	6.4615	7.3567	28.867	39.998	80.765	2381.8	-6.7723e-05	7.5002e-05	0.11976	liquid
276.33	2900.0	61.356	0.016298	6.4666	7.3620	28.886	39.997	80.777	2380.7	-6.2058e-05	7.4954e-05	0.11970	liquid
276.40	2900.0	61.341	0.016302	6.4718	7.3674	28.906	39.997	80.790	2379.6	-5.6384e-05	7.4905e-05	0.11964	liquid
